27199 133664
3 4909 0.250000
3 5099 0.100000
3 5308 0.125000
3 5515 0.166667
3 5825 0.333333
3 6100 0.200000
3 6174 0.166667
3 6218 0.200000
3 6232 0.066667
3 6596 0.333333
3 6663 0.250000
3 6758 0.090909
3 6762 0.333333
3 6878 0.333333
3 6976 0.250000
3 7130 0.125000
3 7345 0.250000
3 7499 0.200000
3 7522 0.250000
3 8658 0.333333
3 9138 0.166667
3 9145 0.250000
3 9723 0.250000
3 10315 0.166667
3 10586 0.333333
3 10839 0.250000
3 10895 0.333333
3 10898 0.333333
3 10921 0.333333
3 11432 0.200000
3 11677 0.250000
3 11689 0.100000
3 11758 0.250000
3 11932 0.250000
3 12469 0.333333
3 12512 0.142857
3 12992 0.250000
3 13133 0.333333
3 13226 0.500000
3 14246 0.500000
3 14515 1.000000
3 14625 0.166667
3 14830 0.100000
3 14853 0.333333
3 15077 0.142857
3 15152 0.250000
3 15413 0.250000
3 16657 0.250000
3 17393 1.000000
3 17931 1.000000
3 18151 0.333333
3 19103 0.200000
3 19197 0.142857
3 20206 0.333333
3 20460 0.142857
3 20486 0.500000
3 20525 0.250000
3 20625 0.500000
3 21150 0.500000
3 21594 0.200000
3 22167 0.200000
3 23166 0.142857
3 23941 0.250000
3 24217 1.000000
3 24280 0.250000
3 24756 1.000000
3 26030 0.250000
3 26627 0.200000
3 26831 1.000000
3 26887 0.500000
3 27248 0.500000
3 27388 0.200000
3 28074 0.500000
13 1 0.006494
13 4 0.008929
13 6 0.009901
13 9 0.012821
13 10 0.009174
13 18 0.008403
13 21 0.008547
13 39 0.014085
13 45 0.012821
13 52 0.014925
13 55 0.015873
13 56 0.027778
13 57 0.011765
13 70 0.017544
13 82 0.014085
13 88 0.030303
13 114 0.013514
13 115 0.030303
13 138 0.020833
13 143 0.020000
13 225 0.020833
13 228 0.025000
13 250 0.022727
13 271 0.017241
13 346 0.022222
13 366 0.050000
13 397 0.022727
13 476 0.032258
13 491 0.055556
13 512 0.024390
13 548 0.055556
13 598 0.055556
13 605 0.055556
13 707 0.035714
13 744 0.030303
13 921 0.076923
13 1118 0.071429
13 1166 0.047619
13 1319 0.037037
13 1418 0.066667
13 1626 0.045455
13 1815 0.062500
13 2010 0.047619
13 2032 0.071429
13 2124 0.038462
13 2440 0.058824
13 2574 0.043478
13 2643 0.250000
13 2944 0.090909
13 3008 0.250000
13 3118 0.076923
13 3179 0.076923
13 3199 0.058824
13 3268 0.083333
13 3679 0.062500
13 3730 0.142857
13 3803 0.055556
13 3809 0.333333
13 3930 0.500000
13 3968 0.250000
13 4304 0.066667
13 4363 0.062500
13 4650 0.142857
13 4719 0.066667
13 4730 0.047619
13 4809 0.083333
13 4927 0.200000
13 5289 0.062500
13 5370 0.090909
13 5487 0.200000
13 5841 0.047619
13 6090 0.071429
13 8379 0.250000
13 8393 0.090909
13 8397 0.045455
13 8498 0.333333
13 8894 0.333333
13 9273 0.083333
13 9772 0.250000
13 9975 0.500000
13 10274 0.125000
13 10851 0.066667
13 11645 1.000000
13 13029 0.333333
13 13092 0.076923
13 13247 0.166667
13 13470 0.076923
13 15735 0.250000
13 16830 0.166667
13 17807 0.333333
13 19080 0.100000
13 19203 0.200000
13 20258 0.500000
13 22506 1.000000
13 23543 0.500000
13 24292 0.500000
13 24997 0.090909
13 26994 0.333333
13 28607 0.166667
15 1 0.006494
15 2 0.006536
15 19 0.012500
15 22 0.011111
15 23 0.009804
15 25 0.012195
15 26 0.011765
15 46 0.012987
15 74 0.018868
15 102 0.017857
15 149 0.030303
15 163 0.031250
15 174 0.040000
15 175 0.045455
15 230 0.034483
15 244 0.026316
15 285 0.029412
15 375 0.034483
15 626 0.050000
15 644 0.045455
15 737 0.030303
15 743 0.034483
15 760 0.043478
15 766 0.040000
15 889 0.055556
15 1126 0.100000
15 1151 0.037037
15 1153 0.083333
15 1194 0.076923
15 1409 0.045455
15 1447 0.071429
15 1674 0.052632
15 1676 0.066667
15 2099 0.111111
15 2165 0.111111
15 2202 0.090909
15 2446 0.062500
15 2447 0.090909
15 2648 0.071429
15 2852 0.071429
15 2938 0.055556
15 3002 0.066667
15 3012 0.111111
15 3186 0.066667
15 3264 0.200000
15 3497 0.100000
15 3696 0.071429
15 3975 0.083333
15 4410 0.333333
15 4738 0.090909
15 5028 0.166667
15 5056 0.125000
15 5146 0.111111
15 5639 0.111111
15 6717 0.333333
15 7203 0.166667
15 7273 0.333333
15 7507 0.200000
15 8733 0.142857
15 8881 0.250000
15 8977 0.200000
15 9055 0.333333
15 9794 0.200000
15 10235 0.200000
15 10289 0.166667
15 10404 0.083333
15 10438 0.250000
15 10762 0.166667
15 11658 0.250000
15 12600 0.200000
15 13446 0.333333
15 13849 0.500000
15 13961 0.333333
15 14752 0.200000
15 15336 0.333333
15 15704 0.250000
15 15945 0.166667
15 16173 0.500000
15 17674 0.250000
15 20770 0.500000
15 21849 0.333333
15 22204 0.166667
15 22510 0.333333
15 22823 0.090909
15 22901 0.090909
15 23130 0.250000
15 23181 0.500000
15 23948 0.500000
15 25944 0.200000
15 26706 0.250000
15 28490 0.090909
23 1 0.006494
23 2 0.006536
23 15 0.010989
23 25 0.012195
23 26 0.011765
23 30 0.029412
23 40 0.016393
23 42 0.016129
23 43 0.015625
23 44 0.014925
23 46 0.012987
23 81 0.023810
23 94 0.021739
23 102 0.017857
23 163 0.031250
23 198 0.027027
23 202 0.016667
23 217 0.032258
23 244 0.026316
23 286 0.050000
23 373 0.033333
23 401 0.037037
23 413 0.047619
23 456 0.033333
23 522 0.052632
23 626 0.050000
23 766 0.040000
23 767 0.037037
23 791 0.090909
23 1070 0.045455
23 1084 0.090909
23 1281 0.090909
23 1394 0.066667
23 1409 0.045455
23 1471 0.166667
23 1581 0.125000
23 1855 0.043478
23 1873 0.166667
23 2032 0.071429
23 2198 0.076923
23 2424 0.111111
23 2447 0.090909
23 2536 0.142857
23 2576 0.200000
23 2648 0.071429
23 2853 0.100000
23 3002 0.066667
23 3153 0.071429
23 3216 0.066667
23 3239 0.111111
23 3821 0.200000
23 3916 0.200000
23 3975 0.083333
23 4381 0.250000
23 4666 0.500000
23 4707 0.100000
23 4933 0.142857
23 5028 0.166667
23 5078 0.111111
23 5146 0.111111
23 5727 0.142857
23 5745 0.111111
23 5866 0.090909
23 6050 0.166667
23 6120 0.166667
23 6718 0.166667
23 7114 0.142857
23 7864 0.142857
23 8433 0.200000
23 8840 0.166667
23 8881 0.250000
23 9826 0.142857
23 10289 0.166667
23 10413 0.333333
23 10594 0.200000
23 11247 0.200000
23 11985 0.200000
23 12179 0.500000
23 12418 0.250000
23 13375 0.166667
23 13376 0.333333
23 13587 0.250000
23 13829 0.200000
23 14752 0.200000
23 15393 0.200000
23 15704 0.250000
23 16080 0.500000
23 16230 0.200000
23 16866 0.250000
23 17354 0.250000
23 18567 0.333333
23 21298 0.200000
23 21485 0.200000
23 21598 0.333333
23 22145 0.333333
23 22510 0.333333
23 22882 0.200000
23 24793 0.333333
23 25554 0.200000
23 25901 0.200000
23 27136 0.166667
23 27662 0.500000
25 1 0.006494
25 2 0.006536
25 15 0.010989
25 23 0.009804
25 30 0.029412
25 40 0.016393
25 46 0.012987
25 50 0.017241
25 65 0.033333
25 71 0.028571
25 99 0.021277
25 102 0.017857
25 123 0.023810
25 141 0.026316
25 175 0.045455
25 217 0.032258
25 237 0.037037
25 243 0.035714
25 244 0.026316
25 312 0.047619
25 375 0.034483
25 483 0.062500
25 548 0.055556
25 568 0.052632
25 615 0.066667
25 627 0.083333
25 632 0.050000
25 645 0.050000
25 681 0.071429
25 703 0.041667
25 766 0.040000
25 767 0.037037
25 844 0.076923
25 907 0.071429
25 957 0.066667
25 1190 0.083333
25 1344 0.041667
25 1362 0.100000
25 1415 0.058824
25 1450 0.166667
25 1549 0.071429
25 1578 0.111111
25 1828 0.111111
25 1988 0.142857
25 2177 0.111111
25 2224 0.076923
25 2446 0.062500
25 2743 0.125000
25 2759 0.142857
25 2853 0.100000
25 3653 0.090909
25 3728 0.100000
25 3738 0.062500
25 4194 0.142857
25 4196 0.111111
25 4714 0.055556
25 5674 0.166667
25 5779 0.200000
25 6757 0.333333
25 7210 0.250000
25 7799 0.250000
25 8433 0.200000
25 8478 0.333333
25 8778 0.500000
25 9695 0.100000
25 10438 0.250000
25 10613 0.250000
25 10849 0.250000
25 13829 0.200000
25 14153 0.333333
25 15760 0.333333
25 16438 0.200000
25 16707 0.333333
25 16866 0.250000
25 17890 0.200000
25 18207 0.200000
25 18395 0.200000
25 18583 0.333333
25 19548 0.200000
25 24144 0.333333
25 25962 0.100000
25 26601 0.333333
26 1 0.006494
26 2 0.006536
26 14 0.010417
26 15 0.010989
26 21 0.008547
26 22 0.011111
26 23 0.009804
26 24 0.011628
26 31 0.008696
26 36 0.012987
26 37 0.012821
26 46 0.012987
26 50 0.017241
26 74 0.018868
26 96 0.021277
26 186 0.014706
26 244 0.026316
26 253 0.021739
26 283 0.037037
26 301 0.047619
26 303 0.026316
26 456 0.033333
26 580 0.052632
26 700 0.052632
26 760 0.043478
26 889 0.055556
26 960 0.083333
26 1091 0.066667
26 1101 0.045455
26 1266 0.125000
26 1281 0.090909
26 1356 0.090909
26 1549 0.071429
26 1671 0.142857
26 1749 0.125000
26 1855 0.043478
26 1984 0.100000
26 1988 0.142857
26 2447 0.090909
26 2492 0.050000
26 2733 0.111111
26 2744 0.090909
26 2952 0.166667
26 3002 0.066667
26 3061 0.500000
26 3153 0.071429
26 3158 0.100000
26 3216 0.066667
26 3531 0.500000
26 4167 0.050000
26 4335 0.200000
26 4795 0.250000
26 5724 0.142857
26 6206 0.333333
26 6211 0.090909
26 6219 0.142857
26 7124 0.250000
26 7203 0.166667
26 7283 0.250000
26 7777 0.250000
26 9008 0.500000
26 9272 0.333333
26 10235 0.200000
26 10654 0.333333
26 12600 0.200000
26 12923 0.166667
26 13054 0.333333
26 13567 0.200000
26 14138 0.200000
26 14190 0.500000
26 15208 0.166667
26 16079 0.500000
26 16527 1.000000
26 16691 0.250000
26 16762 0.200000
26 18814 0.500000
26 19195 0.250000
26 21434 0.200000
26 21486 0.333333
26 22832 0.200000
26 24480 0.500000
26 24941 0.200000
26 25373 0.250000
26 26379 0.200000
26 27329 0.166667
30 1 0.006494
30 2 0.006536
30 23 0.009804
30 25 0.012195
30 68 0.017544
30 99 0.021277
30 147 0.022222
30 181 0.047619
30 217 0.032258
30 312 0.047619
30 389 0.047619
30 548 0.055556
30 898 0.062500
30 907 0.071429
30 946 0.066667
30 1144 0.083333
30 1419 0.083333
30 1443 0.066667
30 1474 0.100000
30 3068 0.111111
30 3738 0.062500
30 4199 0.200000
30 4714 0.055556
30 6210 0.333333
30 7256 0.250000
30 9695 0.100000
30 10042 0.166667
30 10400 1.000000
30 10837 0.142857
30 15654 0.250000
30 16610 0.500000
30 18645 0.500000
30 25962 0.100000
30 27662 0.500000
34 1 0.006494
34 40 0.016393
34 50 0.017241
34 100 0.019608
34 130 0.026316
34 162 0.021739
34 202 0.016667
34 372 0.030303
34 377 0.050000
34 383 0.045455
34 410 0.029412
34 442 0.066667
34 631 0.028571
34 690 0.043478
34 714 0.045455
34 858 0.040000
34 936 0.083333
34 1167 0.055556
34 1300 0.071429
34 1782 0.166667
34 2089 0.200000
34 3024 1.000000
34 3411 0.200000
34 3530 0.200000
34 3729 0.250000
34 3753 0.250000
34 5303 0.142857
34 5803 0.500000
34 5822 0.250000
34 6681 0.500000
34 7425 0.166667
34 7924 0.333333
34 8690 0.250000
34 9801 0.333333
34 10128 0.250000
34 14002 0.333333
34 16196 0.333333
34 16294 0.500000
34 17064 0.250000
34 18490 0.500000
34 22844 0.500000
34 25313 0.500000
34 25329 0.333333
34 26893 0.500000
34 28657 0.500000
35 1 0.006494
35 312 0.047619
35 739 0.058824
35 831 0.100000
35 976 0.066667
35 1200 0.111111
35 1380 0.052632
35 1654 0.062500
35 1823 0.142857
35 2100 0.111111
35 2147 0.250000
35 2215 0.200000
35 2448 0.111111
35 3213 0.071429
35 3564 0.142857
35 3567 0.200000
35 3587 0.125000
35 4089 0.333333
35 4091 0.250000
35 4199 0.200000
35 5126 0.500000
35 5262 0.250000
35 5863 0.500000
35 6134 0.333333
35 6325 0.250000
35 7333 0.333333
35 7766 0.333333
35 7966 1.000000
35 8504 0.250000
35 9825 0.250000
35 10862 0.333333
35 12100 0.500000
35 13053 0.500000
35 13520 0.500000
35 16462 0.333333
35 17152 0.500000
35 17448 1.000000
35 18555 0.500000
35 19062 0.500000
35 21650 0.333333
35 23213 0.500000
35 24073 1.000000
35 25008 0.500000
35 26133 0.500000
35 26707 0.500000
35 26943 0.500000
35 27572 0.333333
40 1 0.006494
40 2 0.006536
40 14 0.010417
40 23 0.009804
40 25 0.012195
40 34 0.022222
40 36 0.012987
40 43 0.015625
40 44 0.014925
40 46 0.012987
40 94 0.021739
40 102 0.017857
40 130 0.026316
40 198 0.027027
40 216 0.027027
40 217 0.032258
40 377 0.050000
40 410 0.029412
40 422 0.028571
40 456 0.033333
40 791 0.090909
40 1092 0.166667
40 1281 0.090909
40 1471 0.166667
40 1655 0.125000
40 1991 0.062500
40 2247 0.076923
40 2576 0.200000
40 3182 0.125000
40 3239 0.111111
40 3411 0.200000
40 3562 0.142857
40 4075 0.166667
40 4328 0.200000
40 5593 0.200000
40 5822 0.250000
40 5838 0.100000
40 6064 0.500000
40 9295 0.250000
40 9826 0.142857
40 11073 0.250000
40 12418 0.250000
40 13264 0.200000
40 13829 0.200000
40 13880 0.333333
40 14185 0.200000
40 14619 0.250000
40 14931 1.000000
40 20895 0.500000
40 21083 0.250000
40 21485 0.200000
40 22844 0.500000
40 22882 0.200000
40 25010 0.500000
40 25554 0.200000
40 25606 0.250000
40 25901 0.200000
40 26491 1.000000
40 26562 0.500000
40 27826 0.333333
40 28657 0.500000
42 1 0.006494
42 23 0.009804
42 59 0.016949
42 102 0.017857
42 137 0.020833
42 156 0.026316
42 180 0.038462
42 259 0.027027
42 786 0.040000
42 927 0.076923
42 1029 0.076923
42 1278 0.058824
42 1308 0.071429
42 1392 0.071429
42 1541 0.083333
42 1552 0.052632
42 1634 0.066667
42 1840 0.071429
42 1894 0.083333
42 2167 0.100000
42 2604 0.111111
42 3886 0.333333
42 4252 0.125000
42 4859 0.142857
42 5123 0.166667
42 5431 0.200000
42 5896 0.100000
42 6285 0.200000
42 6297 0.090909
42 6558 0.500000
42 6877 0.166667
42 7471 0.200000
42 7864 0.142857
42 8227 0.333333
42 8311 0.142857
42 8421 0.250000
42 8570 0.250000
42 8767 0.125000
42 8953 0.200000
42 8988 0.166667
42 9204 0.333333
42 9508 0.250000
42 9857 0.166667
42 12020 0.250000
42 12048 0.333333
42 13293 0.333333
42 14491 0.250000
42 15080 0.250000
42 15665 0.333333
42 15751 0.250000
42 16230 0.200000
42 16894 0.200000
42 17639 0.250000
42 18620 0.500000
42 18673 0.250000
42 20416 0.333333
42 21298 0.200000
42 22233 0.333333
42 23083 0.333333
42 23374 0.200000
42 25848 0.333333
42 26922 0.333333
46 1 0.006494
46 2 0.006536
46 15 0.010989
46 23 0.009804
46 25 0.012195
46 26 0.011765
46 37 0.012821
46 40 0.016393
46 50 0.017241
46 96 0.021277
46 102 0.017857
46 110 0.026316
46 123 0.023810
46 126 0.018519
46 160 0.047619
46 186 0.014706
46 198 0.027027
46 244 0.026316
46 340 0.033333
46 626 0.050000
46 644 0.045455
46 743 0.034483
46 767 0.037037
46 839 0.041667
46 889 0.055556
46 1006 0.045455
46 1027 0.058824
46 1228 0.125000
46 1260 0.090909
46 1278 0.058824
46 1281 0.090909
46 1356 0.090909
46 1413 0.076923
46 1423 0.047619
46 1635 0.058824
46 1740 0.052632
46 1828 0.111111
46 1988 0.142857
46 2447 0.090909
46 2492 0.050000
46 2499 0.062500
46 2744 0.090909
46 2853 0.100000
46 3002 0.066667
46 3182 0.125000
46 3562 0.142857
46 3653 0.090909
46 4167 0.050000
46 4187 0.071429
46 4330 0.066667
46 4766 0.142857
46 4795 0.250000
46 5056 0.125000
46 5393 0.125000
46 5639 0.111111
46 5779 0.200000
46 6211 0.090909
46 6713 0.200000
46 7203 0.166667
46 7636 0.250000
46 8555 0.125000
46 8718 0.142857
46 8874 0.166667
46 9149 0.333333
46 10235 0.200000
46 10259 0.125000
46 15667 0.250000
46 16203 0.333333
46 16691 0.250000
46 17356 0.250000
46 17863 0.500000
46 21486 0.333333
46 21849 0.333333
46 21855 0.166667
46 21895 0.166667
46 25373 0.250000
46 28698 0.333333
50 1 0.006494
50 24 0.011628
50 25 0.012195
50 26 0.011765
50 31 0.008696
50 34 0.022222
50 36 0.012987
50 46 0.012987
50 58 0.025000
50 134 0.023256
50 164 0.025000
50 247 0.031250
50 303 0.026316
50 358 0.034483
50 466 0.062500
50 580 0.052632
50 607 0.055556
50 767 0.037037
50 1049 0.076923
50 1168 0.083333
50 1671 0.142857
50 1958 0.076923
50 1979 0.090909
50 1988 0.142857
50 2012 0.052632
50 2193 0.076923
50 2514 0.142857
50 2744 0.090909
50 2809 0.125000
50 2937 0.111111
50 3531 0.500000
50 3651 0.166667
50 3975 0.083333
50 5114 0.142857
50 5617 0.333333
50 5869 0.250000
50 6917 0.200000
50 7124 0.250000
50 8440 0.500000
50 8681 1.000000
50 9775 0.083333
50 12942 0.250000
50 13894 0.333333
50 14523 0.100000
50 15127 0.500000
50 16079 0.500000
50 16196 0.333333
50 16745 0.500000
50 18347 0.100000
50 19106 0.100000
50 20152 0.250000
50 20756 0.333333
50 21207 0.500000
50 22398 0.333333
50 24405 0.100000
50 24723 0.100000
50 25329 0.333333
50 27668 0.100000
60 1 0.006494
60 2 0.006536
60 110 0.026316
60 312 0.047619
60 367 0.041667
60 907 0.071429
60 1521 0.090909
60 1569 0.055556
60 1751 0.071429
60 1963 0.200000
60 2049 0.076923
60 2130 0.083333
60 2143 0.111111
60 2144 0.250000
60 2155 0.076923
60 2303 0.250000
60 2831 0.071429
60 3022 0.066667
60 3043 0.083333
60 4002 0.071429
60 4474 0.166667
60 4576 0.500000
60 5106 0.200000
60 5319 0.125000
60 5488 0.250000
60 8168 0.100000
60 8394 0.111111
60 10394 0.333333
60 10620 0.333333
60 11208 0.500000
60 14015 0.333333
60 14458 0.333333
60 14500 0.500000
60 14840 0.111111
60 15389 0.125000
60 15914 0.125000
60 16368 0.500000
60 20075 0.111111
60 20326 0.333333
60 20745 1.000000
60 21460 0.500000
60 21568 0.111111
60 21746 0.125000
60 22035 0.111111
60 25252 0.111111
60 25692 0.333333
99 1 0.006494
99 2 0.006536
99 25 0.012195
99 30 0.029412
99 163 0.031250
99 237 0.037037
99 243 0.035714
99 312 0.047619
99 448 0.058824
99 471 0.037037
99 483 0.062500
99 497 0.066667
99 548 0.055556
99 555 0.076923
99 615 0.066667
99 844 0.076923
99 863 0.100000
99 907 0.071429
99 957 0.066667
99 1344 0.041667
99 1362 0.100000
99 1373 0.076923
99 2501 0.100000
99 2657 0.071429
99 3593 0.166667
99 3738 0.062500
99 4714 0.055556
99 5364 0.071429
99 5369 0.111111
99 6110 0.200000
99 6546 0.200000
99 6757 0.333333
99 9243 0.200000
99 9695 0.100000
99 9905 0.333333
99 10100 0.500000
99 10297 0.250000
99 10358 0.200000
99 10849 0.250000
99 12307 0.333333
99 12971 0.250000
99 15183 0.250000
99 18409 0.250000
99 19929 0.500000
99 24207 0.500000
99 24676 0.250000
99 25962 0.100000
102 1 0.006494
102 15 0.010989
102 23 0.009804
102 25 0.012195
102 40 0.016393
102 42 0.016129
102 46 0.012987
102 81 0.023810
102 244 0.026316
102 340 0.033333
102 372 0.030303
102 377 0.050000
102 456 0.033333
102 766 0.040000
102 1038 0.066667
102 1084 0.090909
102 1203 0.038462
102 1281 0.090909
102 1308 0.071429
102 1471 0.166667
102 1541 0.083333
102 1637 0.125000
102 1873 0.166667
102 1991 0.062500
102 2026 0.083333
102 2168 0.066667
102 2402 0.083333
102 2576 0.200000
102 3002 0.066667
102 3182 0.125000
102 3239 0.111111
102 3562 0.142857
102 4435 0.250000
102 6581 0.250000
102 7583 0.111111
102 7864 0.142857
102 8667 0.125000
