2843 427750
15 20 0.071429
15 23 0.023256
15 25 0.031250
15 27 0.047619
15 28 0.016129
15 29 0.021277
15 30 0.052632
15 31 0.045455
15 33 0.015625
15 34 0.058824
15 36 0.013514
15 40 0.011364
15 41 0.018182
15 45 0.020000
15 55 0.019231
15 60 0.016393
15 32 0.055556
16 4 0.090909
16 10 0.052632
16 12 0.047619
16 13 0.083333
16 14 0.035714
16 17 0.032258
16 19 0.024390
16 22 0.027778
16 23 0.023256
16 26 0.034483
16 37 0.100000
16 39 0.014925
16 43 0.038462
16 64 0.047619
16 78 0.017857
26 4 0.090909
26 10 0.052632
26 12 0.047619
26 13 0.083333
26 14 0.035714
26 16 0.066667
26 17 0.032258
26 19 0.024390
26 22 0.027778
26 23 0.023256
26 24 0.083333
26 25 0.031250
26 28 0.016129
26 35 0.026316
26 36 0.013514
26 37 0.100000
26 38 0.024390
26 39 0.014925
26 40 0.011364
26 43 0.038462
26 45 0.020000
26 50 0.010870
26 54 0.016667
26 62 0.011628
26 64 0.047619
26 67 0.013514
26 78 0.017857
26 82 0.014493
26 122 0.012346
27 4 0.090909
27 8 0.083333
27 10 0.052632
27 11 0.083333
27 14 0.035714
27 15 0.040000
27 20 0.071429
27 25 0.031250
27 29 0.021277
27 30 0.052632
27 31 0.045455
27 34 0.058824
27 38 0.024390
27 40 0.011364
27 41 0.018182
27 45 0.020000
27 55 0.019231
27 60 0.016393
27 75 0.011111
27 94 0.016667
27 32 0.055556
20 5 0.166667
20 8 0.083333
20 10 0.052632
20 11 0.083333
20 15 0.040000
20 25 0.031250
20 27 0.047619
20 30 0.052632
20 31 0.045455
20 34 0.058824
20 41 0.018182
20 45 0.020000
20 55 0.019231
20 32 0.055556
6 8 0.083333
6 9 1.000000
6 13 0.083333
6 24 0.083333
6 46 0.200000
9 6 0.200000
24 6 0.200000
24 13 0.083333
24 17 0.032258
24 19 0.024390
24 21 0.050000
24 22 0.027778
24 26 0.034483
24 38 0.024390
24 46 0.200000
24 54 0.016667
24 69 0.033333
24 152 0.071429
46 6 0.200000
46 24 0.083333
46 38 0.024390
46 69 0.033333
46 152 0.071429
25 8 0.083333
25 10 0.052632
25 11 0.083333
25 12 0.047619
25 14 0.035714
25 15 0.040000
25 20 0.071429
25 26 0.034483
25 27 0.047619
25 28 0.016129
25 29 0.021277
25 30 0.052632
25 31 0.045455
25 33 0.015625
25 34 0.058824
25 35 0.026316
25 36 0.013514
25 38 0.024390
25 40 0.011364
25 41 0.018182
25 45 0.020000
25 47 0.010417
25 50 0.010870
25 55 0.019231
25 60 0.016393
25 66 0.014085
25 67 0.013514
25 68 0.012048
25 73 0.022727
25 75 0.011111
25 94 0.016667
25 32 0.055556
31 8 0.083333
31 10 0.052632
31 11 0.083333
31 15 0.040000
31 20 0.071429
31 25 0.031250
31 27 0.047619
31 29 0.021277
31 30 0.052632
31 33 0.015625
31 34 0.058824
31 36 0.013514
31 40 0.011364
31 41 0.018182
31 45 0.020000
31 55 0.019231
31 60 0.016393
31 66 0.014085
31 68 0.012048
31 75 0.011111
31 94 0.016667
31 32 0.055556
34 8 0.083333
34 10 0.052632
34 11 0.083333
34 15 0.040000
34 20 0.071429
34 25 0.031250
34 27 0.047619
34 29 0.021277
34 30 0.052632
34 31 0.045455
34 41 0.018182
34 45 0.020000
34 55 0.019231
34 60 0.016393
34 68 0.012048
34 94 0.016667
34 32 0.055556
32 8 0.083333
32 11 0.083333
32 15 0.040000
32 20 0.071429
32 25 0.031250
32 27 0.047619
32 29 0.021277
32 30 0.052632
32 31 0.045455
32 34 0.058824
32 38 0.024390
32 41 0.018182
32 45 0.020000
32 55 0.019231
32 60 0.016393
32 68 0.012048
32 73 0.022727
32 94 0.016667
17 10 0.052632
17 12 0.047619
17 13 0.083333
17 14 0.035714
17 15 0.040000
17 16 0.066667
17 18 0.111111
17 19 0.024390
17 21 0.050000
17 22 0.027778
17 23 0.023256
17 24 0.083333
17 26 0.034483
17 28 0.016129
17 29 0.021277
17 33 0.015625
17 35 0.026316
17 36 0.013514
17 38 0.024390
17 39 0.014925
17 40 0.011364
17 42 0.035714
17 47 0.010417
17 48 0.010870
17 49 0.011364
17 50 0.010870
17 54 0.016667
17 56 0.009346
17 59 0.009091
17 62 0.011628
17 65 0.009009
19 10 0.052632
19 12 0.047619
19 13 0.083333
19 14 0.035714
19 15 0.040000
19 16 0.066667
19 17 0.032258
19 18 0.111111
19 21 0.050000
19 22 0.027778
19 23 0.023256
19 24 0.083333
19 26 0.034483
19 28 0.016129
19 29 0.021277
19 33 0.015625
19 35 0.026316
19 36 0.013514
19 37 0.100000
19 38 0.024390
19 39 0.014925
19 40 0.011364
19 42 0.035714
19 43 0.038462
19 47 0.010417
19 48 0.010870
19 49 0.011364
19 50 0.010870
19 53 0.018519
19 54 0.016667
19 56 0.009346
19 59 0.009091
19 61 0.016393
19 62 0.011628
19 64 0.047619
19 65 0.009009
19 67 0.013514
19 70 0.008547
19 78 0.017857
19 80 0.012346
19 82 0.014493
30 10 0.052632
30 11 0.083333
30 14 0.035714
30 15 0.040000
30 20 0.071429
30 25 0.031250
30 27 0.047619
30 28 0.016129
30 29 0.021277
30 31 0.045455
30 34 0.058824
30 40 0.011364
30 41 0.018182
30 45 0.020000
30 55 0.019231
30 60 0.016393
30 68 0.012048
30 81 0.015385
30 32 0.055556
45 10 0.052632
45 14 0.035714
45 15 0.040000
45 20 0.071429
45 25 0.031250
45 26 0.034483
45 27 0.047619
45 28 0.016129
45 29 0.021277
45 30 0.052632
45 31 0.045455
45 33 0.015625
45 34 0.058824
45 35 0.026316
45 36 0.013514
45 38 0.024390
45 39 0.014925
45 40 0.011364
45 41 0.018182
45 47 0.010417
45 48 0.010870
45 49 0.011364
45 50 0.010870
45 55 0.019231
45 56 0.009346
45 57 0.012821
45 58 0.013158
45 59 0.009091
45 60 0.016393
45 65 0.009009
45 66 0.014085
45 67 0.013514
45 68 0.012048
45 70 0.008547
45 73 0.022727
45 75 0.011111
45 76 0.008000
45 81 0.015385
45 83 0.011111
45 85 0.009524
45 94 0.016667
45 109 0.009259
45 113 0.040000
45 126 0.006944
45 127 0.009804
45 147 0.016949
45 168 0.010101
45 32 0.055556
45 117 0.020833
45 149 0.022222
22 12 0.047619
22 13 0.083333
22 14 0.035714
22 16 0.066667
22 17 0.032258
22 19 0.024390
22 21 0.050000
22 23 0.023256
22 24 0.083333
22 26 0.034483
22 28 0.016129
22 33 0.015625
22 35 0.026316
22 36 0.013514
22 39 0.014925
22 40 0.011364
22 42 0.035714
22 43 0.038462
22 47 0.010417
22 48 0.010870
22 49 0.011364
22 50 0.010870
22 53 0.018519
22 54 0.016667
22 56 0.009346
22 59 0.009091
22 61 0.016393
22 62 0.011628
22 63 0.100000
22 64 0.047619
22 70 0.008547
22 71 0.025641
22 78 0.017857
22 80 0.012346
22 82 0.014493
22 108 0.013333
23 12 0.047619
23 14 0.035714
23 15 0.040000
23 16 0.066667
23 17 0.032258
23 18 0.111111
23 19 0.024390
23 21 0.050000
23 22 0.027778
23 26 0.034483
23 28 0.016129
23 29 0.021277
23 33 0.015625
23 35 0.026316
23 36 0.013514
23 39 0.014925
23 40 0.011364
23 43 0.038462
23 44 0.030303
23 47 0.010417
23 48 0.010870
23 49 0.011364
23 50 0.010870
23 52 0.090909
23 53 0.018519
23 54 0.016667
23 56 0.009346
23 57 0.012821
23 58 0.013158
23 59 0.009091
23 61 0.016393
23 62 0.011628
23 65 0.009009
23 67 0.013514
23 70 0.008547
23 71 0.025641
23 77 0.014706
23 78 0.017857
23 80 0.012346
23 82 0.014493
23 87 0.020000
23 92 0.010870
23 108 0.013333
28 12 0.047619
28 14 0.035714
28 15 0.040000
28 17 0.032258
28 19 0.024390
28 21 0.050000
28 22 0.027778
28 23 0.023256
28 25 0.031250
28 26 0.034483
28 29 0.021277
28 30 0.052632
28 33 0.015625
28 35 0.026316
28 36 0.013514
28 38 0.024390
28 39 0.014925
28 40 0.011364
28 41 0.018182
28 42 0.035714
28 43 0.038462
28 44 0.030303
28 45 0.020000
28 47 0.010417
28 48 0.010870
28 49 0.011364
28 50 0.010870
28 53 0.018519
28 54 0.016667
28 55 0.019231
28 56 0.009346
28 57 0.012821
28 58 0.013158
28 59 0.009091
28 60 0.016393
28 61 0.016393
28 62 0.011628
28 63 0.100000
28 65 0.009009
28 66 0.014085
28 67 0.013514
28 68 0.012048
28 70 0.008547
28 74 0.013889
28 75 0.011111
28 76 0.008000
28 77 0.014706
28 78 0.017857
28 79 0.011494
28 80 0.012346
28 81 0.015385
28 82 0.014493
28 84 0.011905
28 85 0.009524
28 87 0.020000
28 92 0.010870
28 101 0.006289
28 102 0.021277
28 103 0.012987
28 105 0.008403
28 108 0.013333
28 116 0.008333
33 12 0.047619
33 14 0.035714
33 15 0.040000
33 17 0.032258
33 18 0.111111
33 19 0.024390
33 21 0.050000
33 22 0.027778
33 23 0.023256
33 25 0.031250
33 28 0.016129
33 29 0.021277
33 31 0.045455
33 35 0.026316
33 36 0.013514
33 38 0.024390
33 39 0.014925
33 40 0.011364
33 41 0.018182
33 42 0.035714
33 44 0.030303
33 45 0.020000
33 47 0.010417
33 48 0.010870
33 49 0.011364
33 50 0.010870
33 52 0.090909
33 53 0.018519
33 54 0.016667
33 55 0.019231
33 56 0.009346
33 57 0.012821
33 58 0.013158
33 59 0.009091
33 60 0.016393
33 61 0.016393
33 62 0.011628
33 65 0.009009
33 66 0.014085
33 67 0.013514
33 68 0.012048
33 70 0.008547
33 72 0.055556
33 74 0.013889
33 75 0.011111
33 76 0.008000
33 77 0.014706
33 79 0.011494
33 80 0.012346
33 81 0.015385
33 82 0.014493
33 83 0.011111
33 85 0.009524
33 88 0.011765
33 89 0.009091
33 92 0.010870
33 96 0.020000
33 99 0.010101
33 100 0.018868
33 101 0.006289
33 106 0.007463
33 107 0.007042
33 109 0.009259
33 110 0.008475
35 12 0.047619
35 13 0.083333
35 14 0.035714
35 17 0.032258
35 19 0.024390
35 22 0.027778
35 23 0.023256
35 25 0.031250
35 26 0.034483
35 28 0.016129
35 29 0.021277
35 33 0.015625
35 36 0.013514
35 38 0.024390
35 39 0.014925
35 40 0.011364
35 41 0.018182
35 45 0.020000
35 47 0.010417
35 48 0.010870
35 49 0.011364
35 50 0.010870
35 54 0.016667
35 56 0.009346
35 59 0.009091
35 62 0.011628
35 65 0.009009
35 67 0.013514
35 68 0.012048
35 69 0.033333
35 70 0.008547
35 75 0.011111
35 76 0.008000
35 78 0.017857
35 80 0.012346
35 82 0.014493
35 92 0.010870
35 110 0.008475
36 12 0.047619
36 14 0.035714
36 15 0.040000
36 17 0.032258
36 19 0.024390
36 21 0.050000
36 22 0.027778
36 23 0.023256
36 25 0.031250
36 26 0.034483
36 28 0.016129
36 29 0.021277
36 31 0.045455
36 33 0.015625
36 35 0.026316
36 38 0.024390
36 39 0.014925
36 40 0.011364
36 41 0.018182
36 44 0.030303
36 45 0.020000
36 47 0.010417
36 48 0.010870
36 49 0.011364
36 50 0.010870
36 53 0.018519
36 54 0.016667
36 55 0.019231
36 56 0.009346
36 57 0.012821
36 58 0.013158
36 59 0.009091
36 60 0.016393
36 61 0.016393
36 62 0.011628
36 65 0.009009
36 66 0.014085
36 67 0.013514
36 68 0.012048
36 70 0.008547
36 71 0.025641
36 74 0.013889
36 75 0.011111
36 76 0.008000
36 77 0.014706
36 78 0.017857
36 79 0.011494
36 80 0.012346
36 81 0.015385
36 82 0.014493
36 83 0.011111
36 84 0.011905
36 85 0.009524
36 87 0.020000
36 89 0.009091
36 90 0.025000
36 92 0.010870
36 97 0.009804
36 98 0.007353
36 99 0.010101
36 101 0.006289
36 103 0.012987
36 105 0.008403
36 106 0.007463
36 107 0.007042
36 108 0.013333
36 109 0.009259
36 110 0.008475
36 111 0.006579
36 112 0.012500
36 113 0.040000
36 114 0.016667
36 126 0.006944
36 127 0.009804
37 12 0.047619
37 14 0.035714
37 16 0.066667
37 19 0.024390
37 26 0.034483
37 43 0.038462
37 64 0.047619
37 78 0.017857
37 82 0.014493
37 87 0.020000
39 12 0.047619
39 14 0.035714
39 16 0.066667
39 17 0.032258
39 19 0.024390
39 21 0.050000
39 22 0.027778
39 23 0.023256
39 26 0.034483
39 28 0.016129
39 29 0.021277
39 33 0.015625
39 35 0.026316
39 36 0.013514
39 40 0.011364
39 43 0.038462
39 44 0.030303
39 45 0.020000
39 47 0.010417
39 48 0.010870
39 49 0.011364
39 50 0.010870
39 53 0.018519
39 54 0.016667
39 56 0.009346
39 57 0.012821
39 58 0.013158
39 59 0.009091
39 61 0.016393
39 62 0.011628
39 64 0.047619
39 65 0.009009
39 67 0.013514
39 68 0.012048
39 70 0.008547
39 74 0.013889
39 75 0.011111
39 76 0.008000
39 77 0.014706
39 78 0.017857
39 79 0.011494
39 80 0.012346
39 82 0.014493
39 85 0.009524
39 87 0.020000
39 89 0.009091
39 90 0.025000
39 92 0.010870
39 97 0.009804
39 98 0.007353
39 101 0.006289
39 103 0.012987
39 105 0.008403
39 107 0.007042
39 108 0.013333
39 110 0.008475
39 111 0.006579
39 112 0.012500
39 116 0.008333
39 122 0.012346
39 129 0.007042
39 143 0.015873
39 161 0.009174
39 171 0.014286
39 175 0.015625
39 222 0.010526
39 228 0.013333
40 12 0.047619
40 14 0.035714
40 15 0.040000
40 17 0.032258
40 19 0.024390
40 22 0.027778
40 23 0.023256
40 25 0.031250
40 26 0.034483
40 27 0.047619
40 28 0.016129
40 29 0.021277
40 30 0.052632
40 31 0.045455
40 33 0.015625
40 35 0.026316
40 36 0.013514
40 38 0.024390
40 39 0.014925
40 41 0.018182
40 42 0.035714
40 44 0.030303
40 45 0.020000
40 47 0.010417
40 48 0.010870
40 49 0.011364
40 50 0.010870
40 53 0.018519
40 54 0.016667
40 55 0.019231
40 56 0.009346
40 57 0.012821
40 58 0.013158
40 59 0.009091
40 60 0.016393
40 61 0.016393
40 62 0.011628
40 65 0.009009
40 66 0.014085
40 67 0.013514
40 68 0.012048
40 69 0.033333
40 70 0.008547
40 73 0.022727
40 74 0.013889
40 75 0.011111
40 76 0.008000
40 77 0.014706
40 78 0.017857
40 79 0.011494
40 80 0.012346
40 81 0.015385
40 82 0.014493
40 83 0.011111
40 84 0.011905
40 85 0.009524
40 87 0.020000
40 88 0.011765
40 89 0.009091
40 92 0.010870
40 94 0.016667
40 95 0.013333
40 97 0.009804
40 98 0.007353
40 99 0.010101
40 101 0.006289
40 102 0.021277
40 103 0.012987
40 105 0.008403
40 106 0.007463
40 107 0.007042
40 108 0.013333
40 109 0.009259
40 110 0.008475
40 111 0.006579
40 112 0.012500
40 113 0.040000
40 116 0.008333
40 122 0.012346
40 123 0.008547
40 124 0.007092
40 126 0.006944
40 127 0.009804
40 129 0.007042
40 136 0.007143
40 145 0.006803
40 156 0.006452
40 161 0.009174
43 12 0.047619
43 14 0.035714
43 16 0.066667
43 19 0.024390
43 22 0.027778
43 23 0.023256
43 26 0.034483
43 28 0.016129
43 37 0.100000
43 39 0.014925
43 50 0.010870
43 61 0.016393
43 64 0.047619
43 67 0.013514
43 78 0.017857
43 80 0.012346
43 82 0.014493
43 87 0.020000
43 92 0.010870
43 103 0.012987
43 108 0.013333
43 112 0.012500
43 122 0.012346
43 143 0.015873
43 171 0.014286
43 175 0.015625
64 12 0.047619
64 14 0.035714
64 16 0.066667
64 19 0.024390
64 22 0.027778
64 26 0.034483
64 37 0.100000
64 39 0.014925
64 43 0.038462
64 78 0.017857
64 80 0.012346
64 82 0.014493
64 87 0.020000
64 92 0.010870
64 103 0.012987
64 108 0.013333
64 112 0.012500
64 122 0.012346
64 143 0.015873
64 171 0.014286
64 175 0.015625
21 14 0.035714
21 17 0.032258
21 18 0.111111
21 19 0.024390
21 22 0.027778
21 23 0.023256
21 24 0.083333
21 28 0.016129
21 33 0.015625
21 36 0.013514
21 39 0.014925
21 42 0.035714
21 44 0.030303
21 48 0.010870
21 49 0.011364
21 52 0.090909
21 53 0.018519
21 61 0.016393
21 71 0.025641
21 90 0.025000
29 14 0.035714
29 15 0.040000
29 17 0.032258
29 19 0.024390
29 23 0.023256
29 25 0.031250
29 27 0.047619
29 28 0.016129
29 30 0.052632
29 31 0.045455
29 33 0.015625
29 34 0.058824
29 35 0.026316
29 36 0.013514
29 38 0.024390
29 39 0.014925
29 40 0.011364
29 41 0.018182
29 44 0.030303
29 45 0.020000
29 47 0.010417
29 48 0.010870
29 49 0.011364
29 50 0.010870
29 53 0.018519
29 55 0.019231
29 56 0.009346
29 57 0.012821
29 58 0.013158
29 59 0.009091
29 60 0.016393
29 65 0.009009
29 66 0.014085
29 67 0.013514
29 68 0.012048
29 70 0.008547
29 73 0.022727
29 74 0.013889
29 75 0.011111
29 76 0.008000
29 79 0.011494
29 83 0.011111
29 94 0.016667
29 96 0.020000
29 99 0.010101
29 113 0.040000
29 32 0.055556
47 14 0.035714
47 17 0.032258
47 19 0.024390
47 22 0.027778
47 23 0.023256
47 25 0.031250
47 28 0.016129
47 29 0.021277
47 33 0.015625
47 35 0.026316
47 36 0.013514
47 38 0.024390
47 39 0.014925
47 40 0.011364
47 41 0.018182
47 42 0.035714
47 44 0.030303
47 45 0.020000
47 48 0.010870
47 49 0.011364
47 50 0.010870
47 53 0.018519
47 54 0.016667
47 55 0.019231
47 56 0.009346
47 57 0.012821
47 58 0.013158
47 59 0.009091
47 60 0.016393
47 61 0.016393
47 62 0.011628
47 65 0.009009
47 66 0.014085
47 67 0.013514
47 68 0.012048
47 69 0.033333
47 70 0.008547
47 73 0.022727
47 74 0.013889
47 75 0.011111
47 76 0.008000
47 77 0.014706
47 78 0.017857
47 79 0.011494
47 80 0.012346
47 81 0.015385
47 82 0.014493
47 83 0.011111
47 84 0.011905
47 85 0.009524
47 87 0.020000
47 88 0.011765
47 89 0.009091
47 92 0.010870
47 94 0.016667
47 95 0.013333
47 97 0.009804
47 98 0.007353
47 99 0.010101
47 100 0.018868
47 101 0.006289
47 102 0.021277
47 103 0.012987
47 104 0.022222
47 105 0.008403
47 106 0.007463
47 107 0.007042
47 108 0.013333
47 109 0.009259
47 110 0.008475
47 111 0.006579
47 112 0.012500
47 116 0.008333
47 118 0.010638
47 119 0.013699
47 120 0.014706
47 122 0.012346
47 123 0.008547
47 124 0.007092
47 126 0.006944
47 127 0.009804
47 128 0.007937
47 129 0.007042
47 130 0.006369
47 133 0.010638
47 136 0.007143
47 141 0.009259
47 145 0.006803
47 148 0.007463
47 154 0.005405
47 156 0.006452
47 160 0.011765
47 161 0.009174
47 164 0.006667
47 182 0.005525
47 183 0.005814
50 14 0.035714
50 17 0.032258
50 19 0.024390
50 22 0.027778
50 23 0.023256
50 25 0.031250
50 26 0.034483
50 28 0.016129
50 29 0.021277
50 33 0.015625
50 35 0.026316
50 36 0.013514
50 39 0.014925
50 40 0.011364
50 41 0.018182
50 43 0.038462
50 44 0.030303
50 45 0.020000
50 47 0.010417
50 48 0.010870
50 49 0.011364
50 53 0.018519
50 54 0.016667
50 55 0.019231
50 56 0.009346
50 57 0.012821
50 58 0.013158
50 59 0.009091
50 60 0.016393
50 61 0.016393
50 62 0.011628
50 65 0.009009
50 66 0.014085
50 67 0.013514
50 68 0.012048
50 70 0.008547
50 74 0.013889
50 75 0.011111
50 76 0.008000
50 77 0.014706
50 78 0.017857
50 79 0.011494
50 80 0.012346
50 81 0.015385
50 82 0.014493
50 83 0.011111
50 84 0.011905
50 85 0.009524
50 87 0.020000
50 89 0.009091
50 92 0.010870
50 97 0.009804
50 98 0.007353
50 99 0.010101
50 100 0.018868
50 101 0.006289
50 102 0.021277
50 103 0.012987
50 105 0.008403
50 106 0.007463
50 107 0.007042
50 108 0.013333
50 109 0.009259
50 110 0.008475
50 111 0.006579
50 112 0.012500
50 113 0.040000
50 116 0.008333
50 120 0.014706
50 122 0.012346
50 123 0.008547
50 124 0.007092
50 126 0.006944
50 127 0.009804
50 129 0.007042
50 130 0.006369
50 136 0.007143
50 143 0.015873
50 145 0.006803
50 156 0.006452
50 157 0.005814
50 161 0.009174
50 162 0.005714
50 164 0.006667
50 171 0.014286
50 175 0.015625
50 176 0.011628
50 182 0.005525
50 183 0.005814
50 218 0.012658
50 222 0.010526
50 228 0.013333
41 15 0.040000
41 20 0.071429
41 25 0.031250
41 27 0.047619
41 28 0.016129
41 29 0.021277
41 30 0.052632
41 31 0.045455
41 33 0.015625
41 34 0.058824
41 35 0.026316
41 36 0.013514
41 38 0.024390
41 40 0.011364
41 45 0.020000
41 47 0.010417
41 48 0.010870
41 49 0.011364
41 50 0.010870
41 55 0.019231
41 56 0.009346
41 57 0.012821
41 58 0.013158
41 59 0.009091
41 60 0.016393
41 65 0.009009
41 66 0.014085
41 67 0.013514
41 68 0.012048
41 70 0.008547
41 73 0.022727
41 75 0.011111
41 76 0.008000
41 79 0.011494
41 81 0.015385
41 83 0.011111
41 88 0.011765
41 93 0.027778
41 94 0.016667
41 96 0.020000
41 99 0.010101
41 106 0.007463
41 109 0.009259
41 113 0.040000
41 124 0.007092
41 126 0.006944
41 127 0.009804
41 144 0.016949
41 147 0.016949
41 155 0.014085
41 168 0.010101
41 32 0.055556
41 117 0.020833
41 149 0.022222
41 227 0.016667
55 15 0.040000
55 20 0.071429
55 25 0.031250
55 27 0.047619
55 28 0.016129
55 29 0.021277
55 30 0.052632
55 31 0.045455
55 33 0.015625
55 34 0.058824
55 36 0.013514
55 38 0.024390
55 40 0.011364
55 41 0.018182
55 45 0.020000
55 47 0.010417
55 49 0.011364
55 50 0.010870
55 57 0.012821
55 58 0.013158
55 59 0.009091
55 60 0.016393
55 65 0.009009
55 66 0.014085
55 67 0.013514
55 68 0.012048
55 70 0.008547
55 73 0.022727
55 75 0.011111
55 76 0.008000
55 81 0.015385
55 83 0.011111
55 88 0.011765
55 94 0.016667
55 96 0.020000
55 99 0.010101
55 106 0.007463
55 109 0.009259
55 124 0.007092
55 126 0.006944
55 127 0.009804
55 136 0.007143
55 144 0.016949
55 147 0.016949
55 155 0.014085
55 168 0.010101
55 219 0.012658
55 146 0.021277
55 32 0.055556
55 117 0.020833
55 149 0.022222
55 227 0.016667
60 15 0.040000
60 25 0.031250
60 27 0.047619
60 28 0.016129
60 29 0.021277
60 30 0.052632
60 31 0.045455
60 33 0.015625
60 34 0.058824
60 36 0.013514
60 38 0.024390
60 40 0.011364
60 41 0.018182
60 45 0.020000
60 47 0.010417
60 48 0.010870
60 49 0.011364
60 50 0.010870
60 55 0.019231
60 56 0.009346
60 57 0.012821
60 58 0.013158
60 59 0.009091
60 65 0.009009
60 66 0.014085
60 67 0.013514
60 68 0.012048
60 73 0.022727
60 74 0.013889
60 75 0.011111
60 76 0.008000
60 79 0.011494
60 81 0.015385
60 83 0.011111
60 88 0.011765
60 93 0.027778
60 94 0.016667
60 96 0.020000
60 99 0.010101
60 106 0.007463
60 107 0.007042
60 109 0.009259
60 113 0.040000
60 124 0.007092
60 126 0.006944
60 127 0.009804
60 144 0.016949
60 145 0.006803
60 147 0.016949
60 148 0.007463
60 155 0.014085
60 168 0.010101
60 210 0.010638
60 219 0.012658
60 220 0.012346
60 32 0.055556
60 117 0.020833
60 149 0.022222
60 227 0.016667
60 240 0.015873
60 279 0.014493
78 16 0.066667
78 19 0.024390
78 22 0.027778
78 23 0.023256
78 26 0.034483
78 28 0.016129
78 35 0.026316
78 36 0.013514
78 37 0.100000
78 39 0.014925
78 40 0.011364
78 43 0.038462
78 47 0.010417
78 48 0.010870
78 49 0.011364
78 50 0.010870
78 54 0.016667
78 56 0.009346
78 59 0.009091
78 61 0.016393
78 62 0.011628
78 64 0.047619
78 65 0.009009
78 67 0.013514
78 70 0.008547
78 80 0.012346
78 82 0.014493
78 85 0.009524
78 87 0.020000
78 92 0.010870
78 101 0.006289
78 103 0.012987
78 105 0.008403
78 108 0.013333
78 110 0.008475
78 112 0.012500
78 122 0.012346
78 129 0.007042
78 143 0.015873
78 161 0.009174
78 164 0.006667
78 171 0.014286
78 175 0.015625
78 176 0.011628
78 179 0.017241
78 218 0.012658
78 222 0.010526
78 228 0.013333
78 232 0.006757
78 238 0.008772
78 257 0.008696
78 275 0.008696
78 276 0.008929
78 321 0.008929
78 328 0.009009
78 337 0.012195
38 17 0.032258
38 19 0.024390
38 24 0.083333
38 25 0.031250
38 26 0.034483
38 27 0.047619
38 28 0.016129
38 29 0.021277
38 33 0.015625
38 35 0.026316
38 36 0.013514
38 40 0.011364
38 41 0.018182
38 45 0.020000
38 46 0.200000
38 47 0.010417
38 48 0.010870
38 49 0.011364
38 54 0.016667
38 55 0.019231
38 56 0.009346
38 58 0.013158
38 59 0.009091
38 60 0.016393
38 62 0.011628
38 66 0.014085
38 68 0.012048
38 69 0.033333
38 70 0.008547
38 73 0.022727
38 75 0.011111
38 76 0.008000
38 88 0.011765
38 91 0.032258
38 93 0.027778
38 94 0.016667
38 106 0.007463
38 107 0.007042
38 152 0.071429
38 32 0.055556
38 117 0.020833
42 17 0.032258
42 19 0.024390
42 21 0.050000
42 22 0.027778
42 28 0.016129
42 33 0.015625
42 40 0.011364
42 47 0.010417
42 48 0.010870
42 49 0.011364
42 51 0.111111
42 56 0.009346
42 59 0.009091
42 62 0.011628
42 63 0.100000
42 70 0.008547
