3284 27562
1082 3174 0.040000
4 1082 0.500000
4 3174 0.040000
3174 4 0.500000
3174 89 0.333333
3174 451 0.200000
3174 625 0.333333
3174 1031 0.200000
3174 1082 0.500000
3174 1101 1.000000
3174 1117 0.125000
3174 1554 0.125000
3174 1556 0.500000
3174 1559 0.333333
3174 1906 0.250000
3174 1907 0.250000
3174 1908 0.125000
3174 2046 0.166667
3174 2220 0.333333
3174 2233 0.500000
3174 2501 0.333333
3174 2606 0.500000
3174 2607 0.125000
3174 2725 0.500000
3174 2839 0.010753
3174 2905 0.500000
3174 3175 0.500000
3174 3219 0.200000
98 7 0.125000
98 178 0.111111
98 179 0.125000
98 723 0.111111
98 724 0.125000
98 911 0.013699
98 1634 0.111111
98 1635 0.125000
98 1701 0.111111
98 1702 0.125000
98 2272 0.100000
98 2273 0.125000
98 2316 0.111111
98 2317 0.125000
98 2780 0.111111
98 3123 0.111111
98 3124 0.125000
7 98 0.058824
7 179 0.125000
7 724 0.125000
7 1635 0.125000
7 1702 0.125000
7 2273 0.125000
7 2317 0.125000
7 3124 0.125000
179 7 0.125000
179 98 0.058824
179 724 0.125000
179 1635 0.125000
179 1702 0.125000
179 2273 0.125000
179 2317 0.125000
179 3124 0.125000
724 7 0.125000
724 98 0.058824
724 179 0.125000
724 1635 0.125000
724 1702 0.125000
724 2273 0.125000
724 2317 0.125000
724 3124 0.125000
1635 7 0.125000
1635 98 0.058824
1635 179 0.125000
1635 724 0.125000
1635 1702 0.125000
1635 2273 0.125000
1635 2317 0.125000
1635 3124 0.125000
1702 7 0.125000
1702 98 0.058824
1702 179 0.125000
1702 724 0.125000
1702 1635 0.125000
1702 2273 0.125000
1702 2317 0.125000
1702 3124 0.125000
2273 7 0.125000
2273 98 0.058824
2273 179 0.125000
2273 724 0.125000
2273 1635 0.125000
2273 1702 0.125000
2273 2317 0.125000
2273 3124 0.125000
2317 7 0.125000
2317 98 0.058824
2317 179 0.125000
2317 724 0.125000
2317 1635 0.125000
2317 1702 0.125000
2317 2273 0.125000
2317 3124 0.125000
3124 7 0.125000
3124 98 0.058824
3124 179 0.125000
3124 724 0.125000
3124 1635 0.125000
3124 1702 0.125000
3124 2273 0.125000
3124 2317 0.125000
16 8 0.250000
16 1748 0.250000
16 1762 0.250000
16 2605 0.142857
8 16 0.250000
8 1748 0.250000
8 1762 0.250000
8 2605 0.142857
1748 8 0.250000
1748 16 0.250000
1748 1762 0.250000
1748 2605 0.142857
1762 8 0.250000
1762 16 0.250000
1762 1748 0.250000
1762 2605 0.142857
2605 8 0.250000
2605 16 0.250000
2605 1748 0.250000
2605 1762 0.250000
2605 2386 0.333333
2605 2839 0.010753
2605 2874 0.333333
50 9 0.333333
50 932 0.045455
50 1761 0.333333
9 50 0.333333
9 932 0.045455
9 1761 0.333333
932 9 0.333333
932 50 0.333333
932 499 0.333333
932 800 0.250000
932 869 0.111111
932 925 0.333333
932 950 0.333333
932 1153 0.111111
932 1369 0.111111
932 1761 0.333333
932 2151 0.111111
932 2252 0.100000
932 2258 0.500000
932 2348 0.111111
932 2418 0.083333
932 2682 0.500000
932 2688 0.062500
932 2745 1.000000
932 2839 0.010753
932 2906 0.111111
932 3035 0.083333
932 3200 0.111111
1761 9 0.333333
1761 50 0.333333
1761 932 0.045455
296 10 0.250000
296 606 0.200000
296 1112 0.200000
296 1131 0.062500
296 2669 0.007143
296 2839 0.010753
296 3030 0.333333
10 296 0.142857
10 606 0.200000
10 1131 0.062500
10 2669 0.007143
606 10 0.250000
606 296 0.142857
606 1131 0.062500
606 2669 0.007143
606 3030 0.333333
1131 10 0.250000
1131 260 0.142857
1131 296 0.142857
1131 442 0.142857
1131 606 0.200000
1131 849 0.142857
1131 1067 0.142857
1131 1112 0.200000
1131 1248 0.166667
1131 1327 0.142857
1131 1587 0.333333
1131 2269 0.142857
1131 2653 0.142857
1131 2669 0.007143
1131 2839 0.010753
1131 3030 0.333333
2669 10 0.250000
2669 31 0.125000
2669 39 0.500000
2669 48 0.333333
2669 61 0.333333
2669 162 0.100000
2669 211 0.100000
2669 212 0.142857
2669 213 0.500000
2669 257 0.142857
2669 271 0.333333
2669 296 0.142857
2669 308 0.125000
2669 315 0.250000
2669 316 0.100000
2669 328 0.111111
2669 337 0.142857
2669 349 0.125000
2669 367 0.500000
2669 447 0.200000
2669 497 0.142857
2669 498 0.142857
2669 549 0.500000
2669 557 0.166667
2669 567 0.100000
2669 569 0.083333
2669 606 0.200000
2669 674 0.166667
2669 708 0.200000
2669 709 0.166667
2669 749 0.125000
2669 834 0.333333
2669 845 0.250000
2669 853 0.250000
2669 859 0.100000
2669 861 0.250000
2669 889 0.333333
2669 895 0.250000
2669 904 0.100000
2669 942 0.250000
2669 955 0.125000
2669 964 0.083333
2669 972 0.142857
2669 1016 0.200000
2669 1019 0.333333
2669 1042 0.333333
2669 1085 0.200000
2669 1086 0.142857
2669 1100 0.200000
2669 1106 0.166667
2669 1131 0.062500
2669 1220 0.090909
2669 1233 0.333333
2669 1281 0.111111
2669 1317 0.333333
2669 1334 0.250000
2669 1349 0.250000
2669 1422 0.071429
2669 1446 0.062500
2669 1459 0.500000
2669 1508 0.250000
2669 1521 0.333333
2669 1544 0.333333
2669 1555 0.500000
2669 1594 0.166667
2669 1595 0.250000
2669 1596 0.166667
2669 1652 0.166667
2669 1662 0.250000
2669 1676 0.250000
2669 1698 0.250000
2669 1705 0.166667
2669 1756 0.333333
2669 1774 0.090909
2669 1776 0.058824
2669 1795 0.125000
2669 1816 0.333333
2669 1842 0.333333
2669 1889 0.333333
2669 1896 0.250000
2669 1910 0.333333
2669 1919 0.142857
2669 1920 0.200000
2669 1962 0.111111
2669 2005 0.333333
2669 2012 0.500000
2669 2026 0.500000
2669 2028 0.166667
2669 2059 0.333333
2669 2113 0.333333
2669 2143 0.250000
2669 2184 0.250000
2669 2198 0.250000
2669 2199 0.125000
2669 2200 0.045455
2669 2221 0.166667
2669 2226 0.125000
2669 2231 0.055556
2669 2265 0.250000
2669 2280 0.333333
2669 2308 0.200000
2669 2382 0.166667
2669 2392 0.250000
2669 2399 0.333333
2669 2433 0.333333
2669 2453 0.250000
2669 2478 0.333333
2669 2485 0.250000
2669 2495 0.250000
2669 2502 0.200000
2669 2537 0.200000
2669 2549 0.125000
2669 2562 0.166667
2669 2579 0.333333
2669 2623 0.200000
2669 2633 0.166667
2669 2634 0.333333
2669 2636 0.250000
2669 2637 0.333333
2669 2727 0.142857
2669 2839 0.010753
2669 2849 0.333333
2669 2859 0.250000
2669 2943 0.111111
2669 2957 0.125000
2669 2987 0.166667
2669 3019 0.166667
2669 3051 0.125000
2669 3152 0.166667
2669 3159 0.250000
2669 3160 0.071429
2669 3161 0.500000
2669 3168 0.200000
2669 3173 0.333333
2669 3186 0.333333
2669 3196 0.500000
2669 3223 0.333333
2669 3267 0.066667
2669 3269 0.142857
2669 3275 0.200000
377 11 0.500000
377 38 0.333333
377 142 0.250000
377 264 0.500000
377 319 0.142857
377 464 0.125000
377 467 0.200000
377 1175 0.500000
377 1507 0.333333
377 1514 0.500000
377 1543 0.333333
377 2295 0.083333
377 2615 0.333333
377 2630 0.500000
377 2811 0.166667
377 2848 0.250000
377 2873 0.500000
377 2991 0.333333
377 2992 0.200000
11 377 0.052632
11 2811 0.166667
2811 11 0.500000
2811 38 0.333333
2811 142 0.250000
2811 377 0.052632
2811 1175 0.500000
2811 2630 0.500000
543 12 0.166667
543 1130 0.111111
543 1584 0.071429
543 1593 0.076923
543 1930 0.111111
543 2387 0.166667
12 543 0.166667
12 1130 0.111111
12 1584 0.071429
12 1593 0.076923
12 1930 0.111111
12 2387 0.166667
1130 12 0.166667
1130 123 0.083333
1130 543 0.166667
1130 615 0.142857
1130 1584 0.071429
1130 1593 0.076923
1130 1930 0.111111
1130 2387 0.166667
1130 2477 0.166667
1584 12 0.166667
1584 123 0.083333
1584 456 0.250000
1584 543 0.166667
1584 615 0.142857
1584 995 0.250000
1584 1130 0.111111
1584 1593 0.076923
1584 1912 0.500000
1584 1930 0.111111
1584 2387 0.166667
1584 2396 0.200000
1584 2477 0.166667
1584 2748 0.250000
1593 12 0.166667
1593 123 0.083333
1593 543 0.166667
1593 615 0.142857
1593 840 0.250000
1593 1130 0.111111
1593 1204 0.250000
1593 1584 0.071429
1593 1930 0.111111
1593 1949 0.090909
1593 2387 0.166667
1593 2477 0.166667
1593 2770 0.250000
1930 12 0.166667
1930 123 0.083333
1930 543 0.166667
1930 615 0.142857
1930 1130 0.111111
1930 1584 0.071429
1930 1593 0.076923
1930 2387 0.166667
1930 2477 0.166667
2387 12 0.166667
2387 543 0.166667
2387 1130 0.111111
2387 1584 0.071429
2387 1593 0.076923
2387 1930 0.111111
358 13 0.250000
358 432 0.166667
358 659 0.250000
358 985 0.250000
358 1063 0.333333
358 2567 0.250000
358 3009 0.333333
358 3010 0.333333
13 358 0.125000
13 659 0.250000
13 985 0.250000
13 2567 0.250000
659 13 0.250000
659 358 0.125000
659 985 0.250000
659 2567 0.250000
985 13 0.250000
985 358 0.125000
985 659 0.250000
985 2567 0.250000
2567 13 0.250000
2567 358 0.125000
2567 659 0.250000
2567 985 0.250000
892 14 0.142857
892 1200 0.333333
892 3256 0.333333
14 892 0.333333
14 1001 0.166667
14 1194 0.250000
14 1200 0.333333
14 1464 0.142857
14 3117 0.333333
14 3256 0.333333
1001 14 0.142857
1001 1410 0.250000
1001 1464 0.142857
1001 2238 0.250000
1001 3117 0.333333
1001 3157 0.500000
1194 14 0.142857
1194 1751 0.333333
1194 2062 0.333333
1194 2181 0.333333
1200 14 0.142857
1200 892 0.333333
1200 3256 0.333333
1464 14 0.142857
1464 18 0.250000
1464 567 0.100000
1464 1001 0.166667
1464 1363 0.333333
1464 1466 0.100000
1464 3117 0.333333
3117 14 0.142857
3117 1001 0.166667
3117 1464 0.142857
3256 14 0.142857
3256 892 0.333333
3256 1200 0.333333
888 15 0.200000
888 911 0.013699
888 1511 0.200000
888 2176 0.200000
888 2601 0.200000
15 888 0.200000
15 911 0.013699
15 1511 0.200000
15 2176 0.200000
15 2601 0.200000
911 15 0.200000
911 98 0.058824
911 178 0.111111
911 232 0.250000
911 253 0.200000
911 274 0.250000
911 277 0.090909
911 381 0.166667
911 401 0.200000
911 426 0.090909
911 496 0.500000
911 523 0.200000
911 544 0.500000
911 551 0.090909
911 629 0.111111
911 660 0.500000
911 675 0.500000
911 698 0.090909
911 711 0.200000
911 723 0.111111
911 769 0.200000
911 809 0.200000
911 814 0.200000
911 817 0.250000
911 851 0.250000
911 860 0.250000
911 888 0.200000
911 1038 1.000000
911 1095 0.333333
911 1156 0.200000
911 1180 0.166667
911 1188 0.166667
911 1189 0.166667
911 1226 0.250000
911 1328 0.500000
911 1332 0.500000
911 1337 0.090909
911 1353 0.090909
911 1483 0.200000
911 1494 0.250000
911 1500 0.250000
911 1511 0.200000
911 1634 0.111111
911 1639 0.166667
911 1681 0.200000
911 1701 0.111111
911 1758 0.166667
911 2124 0.250000
911 2176 0.200000
911 2272 0.100000
911 2316 0.111111
911 2415 0.250000
911 2429 0.200000
911 2601 0.200000
911 2689 0.090909
911 2694 0.200000
911 2736 0.200000
911 2780 0.111111
911 2979 0.500000
911 3003 0.200000
911 3103 0.166667
911 3104 0.250000
911 3114 0.333333
911 3123 0.111111
911 3155 0.090909
911 3181 0.250000
911 3193 0.090909
911 3213 0.090909
911 3242 0.142857
911 3245 0.250000
911 3252 0.200000
911 3263 0.090909
911 3279 0.062500
1511 15 0.200000
1511 888 0.200000
1511 911 0.013699
1511 2176 0.200000
1511 2601 0.200000
2176 15 0.200000
2176 888 0.200000
2176 911 0.013699
2176 1511 0.200000
2176 2601 0.200000
2601 15 0.200000
2601 888 0.200000
2601 911 0.013699
2601 1511 0.200000
2601 2176 0.200000
162 17 0.111111
162 475 0.333333
162 546 0.111111
162 569 0.083333
162 891 0.111111
162 964 0.083333
162 1700 0.125000
162 1913 0.076923
162 2669 0.007143
162 2670 0.125000
17 162 0.100000
17 382 0.333333
17 546 0.111111
17 569 0.083333
17 891 0.111111
17 964 0.083333
17 1700 0.125000
17 1913 0.076923
17 2670 0.125000
382 17 0.111111
382 546 0.111111
382 891 0.111111
546 17 0.111111
546 162 0.100000
546 382 0.333333
546 569 0.083333
546 891 0.111111
546 964 0.083333
546 1700 0.125000
546 1913 0.076923
546 2670 0.125000
569 17 0.111111
569 126 0.333333
569 162 0.100000
569 475 0.333333
569 546 0.111111
569 891 0.111111
569 964 0.083333
569 1700 0.125000
569 1721 0.333333
569 1913 0.076923
569 2669 0.007143
569 2670 0.125000
891 17 0.111111
891 162 0.100000
891 382 0.333333
891 546 0.111111
891 569 0.083333
891 964 0.083333
891 1700 0.125000
891 1913 0.076923
891 2670 0.125000
964 17 0.111111
964 126 0.333333
964 162 0.100000
964 475 0.333333
964 546 0.111111
964 569 0.083333
964 891 0.111111
964 1700 0.125000
964 1721 0.333333
964 1913 0.076923
964 2669 0.007143
964 2670 0.125000
1700 17 0.111111
1700 162 0.100000
1700 546 0.111111
1700 569 0.083333
1700 891 0.111111
1700 964 0.083333
1700 1913 0.076923
1700 2670 0.125000
1913 17 0.111111
1913 162 0.100000
1913 546 0.111111
1913 569 0.083333
1913 859 0.100000
1913 891 0.111111
1913 964 0.083333
1913 1428 0.500000
1913 1439 0.333333
1913 1700 0.125000
1913 2623 0.200000
1913 2670 0.125000
1913 2751 0.333333
2670 17 0.111111
2670 162 0.100000
2670 546 0.111111
2670 569 0.083333
2670 891 0.111111
2670 964 0.083333
2670 1700 0.125000
2670 1913 0.076923
567 18 0.250000
567 859 0.100000
567 1363 0.333333
567 1464 0.142857
567 1466 0.100000
567 2555 1.000000
567 2645 1.000000
567 2669 0.007143
567 3146 1.000000
567 3217 1.000000
18 567 0.100000
18 1363 0.333333
18 1464 0.142857
18 1466 0.100000
1363 18 0.250000
1363 567 0.100000
1363 1464 0.142857
1466 18 0.250000
1466 219 0.500000
1466 567 0.100000
1466 1464 0.142857
1466 1752 0.500000
1466 1805 0.500000
1466 1808 0.500000
1466 2256 0.166667
1466 2371 0.333333
1466 3224 0.333333
292 19 0.142857
292 351 0.090909
292 590 0.142857
292 717 0.142857
292 758 0.050000
292 928 0.142857
292 2286 0.142857
19 292 0.142857
19 351 0.090909
19 590 0.142857
19 717 0.142857
19 758 0.050000
19 928 0.142857
19 2286 0.142857
351 19 0.142857
351 292 0.142857
351 590 0.142857
351 717 0.142857
351 758 0.050000
351 903 0.200000
351 928 0.142857
351 930 0.083333
351 947 0.083333
351 2286 0.142857
351 3072 0.200000
590 19 0.142857
590 292 0.142857
590 351 0.090909
590 717 0.142857
590 758 0.050000
590 928 0.142857
590 2286 0.142857
717 19 0.142857
717 292 0.142857
717 351 0.090909
717 590 0.142857
717 758 0.050000
717 928 0.142857
717 2286 0.142857
758 19 0.142857
758 284 0.111111
758 292 0.142857
758 351 0.090909
758 431 0.111111
758 587 0.500000
758 590 0.142857
758 693 0.052632
758 717 0.142857
758 928 0.142857
758 935 0.058824
758 1159 0.111111
758 1657 0.111111
758 1909 0.111111
758 2083 0.111111
758 2128 0.066667
758 2286 0.142857
758 2809 0.500000
758 2852 0.111111
758 2898 0.111111
928 19 0.142857
928 292 0.142857
928 351 0.090909
928 590 0.142857
928 717 0.142857
928 758 0.050000
928 2286 0.142857
2286 19 0.142857
2286 292 0.142857
2286 351 0.090909
2286 590 0.142857
2286 717 0.142857
2286 758 0.050000
2286 928 0.142857
1772 20 0.333333
1772 1874 0.250000
1772 1976 0.200000
20 1772 0.333333
20 1874 0.250000
20 1976 0.200000
1874 20 0.333333
1874 90 0.038462
1874 1772 0.333333
1874 1976 0.200000
1976 20 0.333333
1976 1772 0.333333
1976 1874 0.250000
1976 2095 0.500000
1976 2895 0.500000
183 21 0.050000
183 185 0.050000
183 602 0.050000
183 747 0.050000
183 753 0.050000
183 767 0.040000
183 1071 0.050000
183 1445 0.050000
183 1481 0.050000
183 1769 0.050000
183 1813 0.050000
183 2084 0.029412
183 2102 0.050000
183 2147 0.050000
183 2259 0.050000
183 2733 0.050000
183 2785 0.045455
183 2937 0.050000
183 2968 0.050000
183 3125 0.034483
21 183 0.050000
21 185 0.050000
21 602 0.050000
21 747 0.050000
21 753 0.050000
21 767 0.040000
21 1071 0.050000
21 1445 0.050000
21 1481 0.050000
21 1769 0.050000
21 1813 0.050000
21 2084 0.029412
21 2102 0.050000
21 2147 0.050000
21 2259 0.050000
21 2733 0.050000
21 2785 0.045455
21 2937 0.050000
21 2968 0.050000
21 3125 0.034483
185 21 0.050000
185 183 0.050000
185 602 0.050000
185 747 0.050000
185 753 0.050000
185 767 0.040000
185 1071 0.050000
185 1445 0.050000
185 1481 0.050000
185 1769 0.050000
185 1813 0.050000
185 2084 0.029412
185 2102 0.050000
185 2147 0.050000
185 2259 0.050000
185 2733 0.050000
185 2785 0.045455
185 2937 0.050000
185 2968 0.050000
185 3125 0.034483
602 21 0.050000
602 183 0.050000
602 185 0.050000
602 747 0.050000
602 753 0.050000
602 767 0.040000
602 1071 0.050000
602 1445 0.050000
602 1481 0.050000
602 1769 0.050000
602 1813 0.050000
602 2084 0.029412
602 2102 0.050000
602 2147 0.050000
602 2259 0.050000
602 2733 0.050000
602 2785 0.045455
602 2937 0.050000
602 2968 0.050000
602 3125 0.034483
747 21 0.050000
747 183 0.050000
747 185 0.050000
747 602 0.050000
747 753 0.050000
747 767 0.040000
747 1071 0.050000
747 1445 0.050000
747 1481 0.050000
747 1769 0.050000
747 1813 0.050000
747 2084 0.029412
747 2102 0.050000
747 2147 0.050000
747 2259 0.050000
747 2733 0.050000
747 2785 0.045455
747 2937 0.050000
747 2968 0.050000
747 3125 0.034483
753 21 0.050000
753 183 0.050000
753 185 0.050000
753 602 0.050000
753 747 0.050000
753 767 0.040000
753 1071 0.050000
753 1445 0.050000
753 1481 0.050000
753 1769 0.050000
753 1813 0.050000
753 2084 0.029412
753 2102 0.050000
753 2147 0.050000
753 2259 0.050000
753 2733 0.050000
753 2785 0.045455
753 2937 0.050000
753 2968 0.050000
753 3125 0.034483
767 21 0.050000
767 183 0.050000
767 185 0.050000
767 312 0.200000
767 602 0.050000
767 747 0.050000
767 753 0.050000
767 1071 0.050000
767 1263 0.200000
767 1445 0.050000
767 1481 0.050000
767 1769 0.050000
767 1813 0.050000
767 1848 0.200000
767 2084 0.029412
767 2102 0.050000
767 2147 0.050000
767 2259 0.050000
767 2733 0.050000
767 2785 0.045455
767 2937 0.050000
767 2968 0.050000
767 3036 0.200000
767 3085 0.200000
767 3125 0.034483
1071 21 0.050000
1071 183 0.050000
1071 185 0.050000
1071 602 0.050000
1071 747 0.050000
1071 753 0.050000
1071 767 0.040000
1071 1445 0.050000
1071 1481 0.050000
1071 1769 0.050000
1071 1813 0.050000
1071 2084 0.029412
1071 2102 0.050000
1071 2147 0.050000
1071 2259 0.050000
1071 2733 0.050000
1071 2785 0.045455
1071 2937 0.050000
1071 2968 0.050000
1071 3125 0.034483
1445 21 0.050000
1445 183 0.050000
1445 185 0.050000
1445 602 0.050000
1445 747 0.050000
1445 753 0.050000
1445 767 0.040000
1445 1071 0.050000
1445 1481 0.050000
1445 1769 0.050000
1445 1813 0.050000
1445 2084 0.029412
1445 2102 0.050000
1445 2147 0.050000
1445 2259 0.050000
1445 2733 0.050000
1445 2785 0.045455
1445 2937 0.050000
1445 2968 0.050000
1445 3125 0.034483
1481 21 0.050000
1481 183 0.050000
1481 185 0.050000
1481 602 0.050000
1481 747 0.050000
1481 753 0.050000
1481 767 0.040000
1481 1071 0.050000
1481 1445 0.050000
1481 1769 0.050000
1481 1813 0.050000
1481 2084 0.029412
1481 2102 0.050000
1481 2147 0.050000
1481 2259 0.050000
1481 2733 0.050000
1481 2785 0.045455
1481 2937 0.050000
1481 2968 0.050000
1481 3125 0.034483
1769 21 0.050000
1769 183 0.050000
1769 185 0.050000
1769 602 0.050000
1769 747 0.050000
1769 753 0.050000
1769 767 0.040000
1769 1071 0.050000
1769 1445 0.050000
1769 1481 0.050000
1769 1813 0.050000
1769 2084 0.029412
1769 2102 0.050000
1769 2147 0.050000
1769 2259 0.050000
1769 2733 0.050000
1769 2785 0.045455
1769 2937 0.050000
1769 2968 0.050000
1769 3125 0.034483
1813 21 0.050000
1813 183 0.050000
1813 185 0.050000
1813 602 0.050000
1813 747 0.050000
1813 753 0.050000
1813 767 0.040000
1813 1071 0.050000
1813 1445 0.050000
1813 1481 0.050000
1813 1769 0.050000
1813 2084 0.029412
1813 2102 0.050000
1813 2147 0.050000
1813 2259 0.050000
1813 2733 0.050000
1813 2785 0.045455
1813 2937 0.050000
1813 2968 0.050000
1813 3125 0.034483
2084 21 0.050000
2084 43 0.071429
2084 49 0.027027
2084 183 0.050000
2084 185 0.050000
2084 235 0.071429
2084 242 0.071429
2084 258 0.019608
2084 472 0.028571
2084 602 0.050000
2084 747 0.050000
2084 753 0.050000
2084 767 0.040000
2084 838 0.071429
2084 1071 0.050000
2084 1329 0.035714
2084 1445 0.050000
2084 1481 0.050000
2084 1571 0.045455
2084 1769 0.050000
2084 1811 0.071429
2084 1813 0.050000
2084 1942 0.071429
2084 2102 0.050000
2084 2147 0.050000
2084 2259 0.050000
2084 2733 0.050000
2084 2785 0.045455
2084 2894 0.030303
2084 2937 0.050000
2084 2968 0.050000
2084 3037 0.071429
2084 3088 0.071429
2084 3125 0.034483
2102 21 0.050000
2102 183 0.050000
2102 185 0.050000
2102 602 0.050000
2102 747 0.050000
2102 753 0.050000
2102 767 0.040000
2102 1071 0.050000
2102 1445 0.050000
2102 1481 0.050000
2102 1769 0.050000
2102 1813 0.050000
2102 2084 0.029412
2102 2147 0.050000
2102 2259 0.050000
2102 2733 0.050000
2102 2785 0.045455
2102 2937 0.050000
2102 2968 0.050000
2102 3125 0.034483
2147 21 0.050000
2147 183 0.050000
2147 185 0.050000
2147 602 0.050000
2147 747 0.050000
2147 753 0.050000
2147 767 0.040000
2147 1071 0.050000
2147 1445 0.050000
2147 1481 0.050000
2147 1769 0.050000
2147 1813 0.050000
2147 2084 0.029412
2147 2102 0.050000
2147 2259 0.050000
2147 2733 0.050000
2147 2785 0.045455
2147 2937 0.050000
2147 2968 0.050000
2147 3125 0.034483
2259 21 0.050000
2259 183 0.050000
2259 185 0.050000
2259 602 0.050000
2259 747 0.050000
2259 753 0.050000
2259 767 0.040000
2259 1071 0.050000
2259 1445 0.050000
2259 1481 0.050000
2259 1769 0.050000
2259 1813 0.050000
2259 2084 0.029412
2259 2102 0.050000
2259 2147 0.050000
2259 2733 0.050000
2259 2785 0.045455
2259 2937 0.050000
2259 2968 0.050000
2259 3125 0.034483
2733 21 0.050000
2733 183 0.050000
2733 185 0.050000
2733 602 0.050000
2733 747 0.050000
2733 753 0.050000
2733 767 0.040000
2733 1071 0.050000
2733 1445 0.050000
2733 1481 0.050000
2733 1769 0.050000
2733 1813 0.050000
2733 2084 0.029412
2733 2102 0.050000
2733 2147 0.050000
2733 2259 0.050000
2733 2785 0.045455
2733 2937 0.050000
2733 2968 0.050000
2733 3125 0.034483
2785 21 0.050000
2785 183 0.050000
2785 185 0.050000
2785 602 0.050000
2785 747 0.050000
2785 753 0.050000
2785 767 0.040000
2785 961 0.500000
2785 1071 0.050000
2785 1445 0.050000
2785 1481 0.050000
2785 1769 0.050000
2785 1813 0.050000
2785 2084 0.029412
2785 2102 0.050000
2785 2147 0.050000
2785 2259 0.050000
2785 2542 0.500000
2785 2733 0.050000
2785 2937 0.050000
2785 2968 0.050000
2785 3125 0.034483
2937 21 0.050000
2937 183 0.050000
2937 185 0.050000
2937 602 0.050000
2937 747 0.050000
2937 753 0.050000
2937 767 0.040000
2937 1071 0.050000
2937 1445 0.050000
2937 1481 0.050000
2937 1769 0.050000
2937 1813 0.050000
2937 2084 0.029412
2937 2102 0.050000
2937 2147 0.050000
2937 2259 0.050000
2937 2733 0.050000
2937 2785 0.045455
2937 2968 0.050000
2937 3125 0.034483
2968 21 0.050000
2968 183 0.050000
2968 185 0.050000
2968 602 0.050000
2968 747 0.050000
2968 753 0.050000
2968 767 0.040000
2968 1071 0.050000
2968 1445 0.050000
2968 1481 0.050000
2968 1769 0.050000
2968 1813 0.050000
2968 2084 0.029412
2968 2102 0.050000
2968 2147 0.050000
2968 2259 0.050000
2968 2733 0.050000
2968 2785 0.045455
2968 2937 0.050000
2968 3125 0.034483
3125 21 0.050000
3125 183 0.050000
3125 185 0.050000
3125 602 0.050000
3125 617 0.015873
3125 747 0.050000
3125 753 0.050000
3125 767 0.040000
3125 1052 0.052632
3125 1071 0.050000
3125 1445 0.050000
3125 1481 0.050000
3125 1769 0.050000
3125 1813 0.050000
3125 1892 0.028571
3125 1894 0.111111
3125 2084 0.029412
3125 2102 0.050000
3125 2147 0.050000
3125 2259 0.050000
3125 2504 0.055556
3125 2577 0.090909
3125 2733 0.050000
3125 2785 0.045455
3125 2790 0.111111
3125 2937 0.050000
