622 1142
4148 2335 1.000000
332 4450 1.000000
332 247 1.000000
4450 332 0.500000
247 332 0.500000
1256 5840 1.000000
5840 1256 1.000000
4917 648 1.000000
648 4917 1.000000
4921 2537 0.500000
5322 3589 1.000000
3589 5322 1.000000
2200 3085 0.333333
2200 4699 0.500000
3085 2200 0.500000
3085 4699 0.500000
3085 839 1.000000
253 4333 0.050000
1168 4333 0.050000
6387 4333 0.050000
6387 2363 0.500000
6387 5197 1.000000
6387 4945 0.250000
6387 442 0.500000
6387 227 1.000000
6387 3417 1.000000
4945 2592 1.000000
4945 6291 1.000000
4945 6387 0.142857
4945 163 1.000000
2592 4945 0.250000
5443 4333 0.050000
5443 3720 0.166667
5443 1399 0.500000
2363 6387 0.142857
2363 4685 0.200000
5963 2897 1.000000
2897 5963 1.000000
4442 792 1.000000
792 4442 1.000000
1144 4199 1.000000
1144 3492 0.166667
4199 1144 0.500000
2245 2758 0.090909
2245 6097 0.200000
2245 778 0.066667
2245 1819 0.166667
2245 864 0.083333
2245 4026 0.250000
6097 2245 0.166667
6097 1819 0.166667
6097 2758 0.090909
6097 174 0.250000
6097 4365 0.142857
3475 429 0.076923
133 6048 0.035714
2643 970 1.000000
970 2643 1.000000
6051 241 0.500000
241 6051 1.000000
241 5464 0.250000
3653 5821 1.000000
5821 3653 1.000000
5851 5849 0.333333
5851 5920 1.000000
756 6048 0.035714
1386 5295 1.000000
5295 1386 1.000000
1942 1783 1.000000
1783 1942 1.000000
1337 234 1.000000
234 1337 1.000000
5197 6387 0.142857
3720 2147 1.000000
3720 5222 1.000000
3720 5443 0.333333
3720 4100 0.333333
3720 4653 0.500000
3720 3338 1.000000
2147 3720 0.166667
5222 3720 0.166667
4653 3720 0.166667
4653 3312 0.111111
5734 2952 0.500000
4557 2482 0.500000
2482 4557 1.000000
2482 4685 0.200000
2611 4116 0.333333
2611 1912 0.250000
4116 2611 0.500000
4116 5676 0.090909
4116 899 1.000000
4194 3387 0.500000
3387 4194 1.000000
3387 1823 1.000000
6170 804 1.000000
804 6170 1.000000
695 1250 0.111111
1250 695 1.000000
1250 4944 1.000000
1250 5256 0.250000
1250 3502 1.000000
1250 4942 1.000000
1250 6270 1.000000
1250 3880 0.200000
1250 4108 0.500000
1250 373 0.333333
3450 2758 0.090909
4365 2758 0.090909
4365 174 0.250000
4365 6097 0.200000
4365 778 0.066667
4365 4485 0.111111
4365 3982 0.111111
4365 2986 0.142857
2220 5256 0.250000
5256 2220 1.000000
5256 1250 0.111111
5256 4405 1.000000
5256 4916 0.250000
4944 1250 0.111111
2805 6084 0.500000
2016 429 0.076923
2016 6313 1.000000
2016 4839 0.500000
4407 6045 0.250000
4407 6268 0.500000
6291 4945 0.250000
2112 5046 1.000000
2112 2699 0.500000
5046 2112 0.500000
2624 6288 1.000000
6288 2624 1.000000
1329 3957 0.500000
2632 2922 1.000000
2922 2632 1.000000
5942 3405 1.000000
3405 5942 1.000000
1851 641 1.000000
641 1851 1.000000
2612 5727 1.000000
5727 2612 1.000000
1128 4171 1.000000
4171 1128 1.000000
3923 95 1.000000
95 3923 1.000000
174 4365 0.142857
174 778 0.066667
174 6097 0.200000
174 2758 0.090909
6211 6398 1.000000
6398 6211 1.000000
2767 149 1.000000
149 2767 1.000000
4699 3085 0.333333
4699 2200 0.500000
839 3085 0.333333
442 6387 0.142857
442 2109 0.250000
4405 5256 0.250000
5920 5851 0.500000
1823 3387 0.500000
1486 3619 0.500000
3619 1486 1.000000
3619 5912 0.500000
4959 2093 0.250000
2093 4959 1.000000
2093 5057 1.000000
2093 1101 1.000000
2093 4805 0.500000
4793 5912 0.500000
4793 5857 0.333333
5912 4793 0.500000
5912 3619 0.500000
292 429 0.076923
292 3312 0.111111
5815 6311 1.000000
6311 5815 1.000000
114 5823 1.000000
5823 114 1.000000
5215 6048 0.035714
4466 3208 1.000000
3208 4466 1.000000
5693 2899 1.000000
2899 5693 1.000000
4488 3570 1.000000
3570 4488 1.000000
3807 429 0.076923
5138 5553 0.200000
5978 1663 1.000000
1663 5978 1.000000
5097 1786 1.000000
1786 5097 1.000000
5995 5435 1.000000
5435 5995 1.000000
5351 5343 0.071429
5351 6399 0.500000
3192 5861 1.000000
3192 2662 0.500000
3192 1317 0.500000
5861 3192 0.333333
6304 5026 1.000000
6304 3858 0.500000
5026 6304 0.500000
3858 6304 0.500000
3858 3492 0.166667
3370 1194 0.200000
1336 1194 0.200000
5631 5343 0.071429
2861 5908 1.000000
5908 2861 1.000000
1249 3969 1.000000
3969 1249 1.000000
5936 5943 0.333333
6240 2945 1.000000
2945 6240 1.000000
885 4916 0.250000
1849 4333 0.050000
4688 5420 0.500000
836 4333 0.050000
2601 4463 1.000000
4463 2601 1.000000
5401 2533 0.076923
947 3800 1.000000
3800 947 1.000000
2158 1398 1.000000
1398 2158 1.000000
4583 944 1.000000
944 4583 1.000000
3938 4601 1.000000
3938 5562 1.000000
3938 6081 1.000000
4601 3938 0.333333
5562 3938 0.333333
6081 3938 0.333333
1699 6045 0.250000
2920 5086 1.000000
5086 2920 1.000000
4473 471 0.500000
4473 1912 0.250000
4679 2786 1.000000
4679 4685 0.200000
2786 4679 0.500000
4685 4679 0.500000
4685 2363 0.500000
4685 2482 0.500000
4685 6165 1.000000
4685 6030 0.500000
3157 721 1.000000
721 3157 1.000000
6293 6333 0.500000
6293 3194 0.250000
6333 6293 0.500000
6333 2279 1.000000
1260 1969 1.000000
1969 1260 1.000000
3418 5426 1.000000
5426 3418 1.000000
6399 5351 0.500000
6399 5343 0.071429
3982 864 0.083333
3982 446 0.090909
3982 4026 0.250000
3982 2986 0.142857
3982 4953 0.111111
3982 2758 0.090909
3982 4365 0.142857
3982 1986 0.142857
3982 778 0.066667
4026 3982 0.111111
4026 864 0.083333
4026 2245 0.166667
4026 778 0.066667
328 318 1.000000
318 328 1.000000
5923 3492 0.166667
4678 6048 0.035714
927 3492 0.166667
5819 3492 0.166667
5130 2109 0.250000
2109 5130 1.000000
2109 2368 0.142857
2109 442 0.500000
2109 429 0.076923
3412 3755 1.000000
3755 3412 1.000000
3480 5464 0.250000
5464 3480 1.000000
5464 653 1.000000
5464 2258 1.000000
5464 241 0.500000
3038 4333 0.050000
899 4116 0.333333
506 2021 1.000000
2021 506 1.000000
6313 2016 0.333333
3502 1250 0.111111
6049 3312 0.111111
6049 5343 0.071429
2662 1317 0.500000
2662 3192 0.333333
1317 2662 0.500000
1317 3192 0.333333
617 4516 0.500000
617 4961 0.333333
4516 617 0.500000
4516 70 0.111111
6165 4685 0.200000
6030 4685 0.200000
6030 6080 0.500000
4942 1250 0.111111
833 2563 1.000000
2563 833 1.000000
2681 802 1.000000
802 2681 1.000000
5057 2093 0.250000
4017 862 0.333333
4017 2048 1.000000
24 862 0.333333
1618 1975 0.500000
1975 1618 1.000000
1975 5676 0.090909
5610 4497 1.000000
4497 5610 1.000000
4581 2569 1.000000
2569 4581 1.000000
5340 84 0.333333
84 5340 1.000000
84 5553 0.200000
84 231 1.000000
337 3191 1.000000
3191 337 1.000000
4302 5712 1.000000
5712 4302 1.000000
172 6048 0.035714
4938 1780 1.000000
1780 4938 1.000000
5700 1754 0.333333
5700 3556 1.000000
3556 5700 0.500000
494 6101 1.000000
6101 494 1.000000
2900 1962 1.000000
1962 2900 1.000000
4021 3561 1.000000
3561 4021 1.000000
1286 5676 0.090909
2447 3732 1.000000
3732 2447 1.000000
1777 4558 1.000000
4558 1777 1.000000
5160 6048 0.035714
537 1194 0.200000
537 6214 1.000000
537 6048 0.035714
6214 537 0.333333
69 2278 1.000000
2278 69 1.000000
2904 5676 0.090909
2312 3312 0.111111
13 3271 0.166667
231 84 0.333333
5368 3271 0.166667
5368 5343 0.071429
5368 5135 0.500000
1314 3271 0.166667
1314 5343 0.071429
4573 4333 0.050000
4102 1585 1.000000
1585 4102 1.000000
413 1744 0.500000
5857 4264 1.000000
5857 2248 0.500000
5857 4793 0.500000
4264 5857 0.333333
175 429 0.076923
2238 3614 0.500000
3614 2238 1.000000
3614 6128 0.333333
4837 4750 1.000000
4750 4837 1.000000
6244 5343 0.071429
2048 4017 0.500000
2317 5943 0.333333
6270 1250 0.111111
113 136 0.333333
113 6365 1.000000
6365 113 0.500000
2368 2109 0.250000
2368 2387 0.500000
2368 4333 0.050000
2368 4961 0.333333
2368 6393 1.000000
2368 395 1.000000
2368 429 0.076923
1601 3864 0.500000
2097 5594 1.000000
5594 2097 1.000000
5299 1681 0.200000
1681 5299 1.000000
1681 3166 1.000000
1681 2056 0.500000
1681 6048 0.035714
1681 429 0.076923
1979 943 0.500000
943 1979 1.000000
943 6048 0.035714
540 3639 0.500000
540 820 0.500000
3639 540 0.500000
3639 820 0.500000
820 540 0.500000
820 3639 0.500000
2425 3314 1.000000
3314 2425 1.000000
653 5464 0.250000
2258 5464 0.250000
6216 4729 1.000000
4729 6216 1.000000
227 6387 0.142857
5113 1734 1.000000
1734 5113 1.000000
1219 5849 0.333333
1912 4473 0.500000
1912 4206 0.200000
1912 5343 0.071429
1912 2611 0.500000
1924 5553 0.200000
327 70 0.111111
90 4193 1.000000
4193 90 1.000000
984 6021 0.500000
6021 984 1.000000
6021 5028 1.000000
4462 982 0.500000
982 4462 1.000000
982 3172 1.000000
2387 2368 0.142857
2387 429 0.076923
3166 1681 0.200000
2699 2380 0.500000
2699 2112 0.500000
2380 2699 0.500000
2380 5589 1.000000
3680 340 1.000000
340 3680 1.000000
1227 2556 1.000000
2556 1227 1.000000
4005 4760 1.000000
4760 4005 1.000000
5496 6048 0.035714
5120 5676 0.090909
1919 3660 1.000000
3660 1919 1.000000
2195 4970 1.000000
2195 33 1.000000
4970 2195 0.500000
33 2195 0.500000
4150 3554 1.000000
3554 4150 1.000000
3471 70 0.111111
2018 5510 0.500000
2851 3227 0.500000
3227 2851 1.000000
3227 5128 1.000000
1215 4333 0.050000
2940 778 0.066667
3522 4213 0.500000
3522 5676 0.090909
5028 6021 0.500000
342 4409 1.000000
4409 342 1.000000
225 5178 1.000000
5178 225 1.000000
1101 2093 0.250000
5244 6128 0.333333
6128 5244 1.000000
6128 1295 1.000000
6128 3614 0.500000
6268 6045 0.250000
6268 4407 0.500000
5143 2323 1.000000
2323 5143 1.000000
6107 869 1.000000
869 6107 1.000000
5410 3158 0.500000
3158 5410 1.000000
3158 5468 1.000000
6321 6048 0.035714
6321 2912 0.250000
4108 1250 0.111111
4108 3836 0.500000
3008 6048 0.035714
4839 2016 0.333333
4839 429 0.076923
3836 4108 0.500000
3836 1808 1.000000
3184 5704 0.333333
5704 3184 1.000000
5704 4313 1.000000
5704 4040 0.200000
5468 3158 0.500000
4245 2761 1.000000
2761 4245 1.000000
4139 1999 1.000000
1999 4139 1.000000
1295 6128 0.333333
152 4662 1.000000
4662 152 1.000000
1301 6086 0.333333
6086 1301 1.000000
6086 1846 1.000000
6086 4333 0.050000
4831 5806 1.000000
5806 4831 1.000000
3631 1600 1.000000
1600 3631 1.000000
1598 1257 1.000000
1257 1598 1.000000
2509 3932 1.000000
3932 2509 1.000000
6068 5636 1.000000
5636 6068 1.000000
793 1147 0.333333
581 1147 0.333333
1042 5676 0.090909
3338 3720 0.166667
4313 5704 0.333333
5557 4285 0.500000
4285 5557 1.000000
4285 818 0.333333
37 4732 1.000000
4732 37 1.000000
1808 3836 0.500000
157 5293 0.200000
5293 157 1.000000
5293 3156 1.000000
5293 3312 0.111111
5293 1595 0.500000
5293 70 0.111111
713 1539 1.000000
1539 713 1.000000
6393 2368 0.142857
395 2368 0.142857
4604 4333 0.050000
3572 4410 1.000000
4410 3572 1.000000
4745 2187 1.000000
2187 4745 1.000000
3768 5886 1.000000
5886 3768 1.000000
5255 346 1.000000
346 5255 1.000000
20 4333 0.050000
3487 6048 0.035714
1846 6086 0.333333
4608 422 1.000000
4608 826 1.000000
422 4608 0.500000
826 4608 0.500000
4043 4464 1.000000
4043 1595 0.500000
4464 4043 0.500000
1595 4043 0.500000
1595 5293 0.200000
4671 5236 1.000000
5236 4671 1.000000
3172 982 0.500000
3707 6080 0.500000
6080 3707 1.000000
6080 6030 0.500000
3417 6387 0.142857
600 2530 1.000000
2530 600 1.000000
5128 3227 0.500000
2438 1050 1.000000
1050 2438 1.000000
1983 70 0.111111
3156 5293 0.200000
4415 6048 0.035714
4805 6048 0.035714
4805 2093 0.250000
2841 4260 1.000000
4260 2841 1.000000
162 3897 1.000000
3897 162 1.000000
1399 6048 0.035714
1399 5443 0.333333
3075 4333 0.050000
5151 429 0.076923
163 4945 0.250000
4947 769 1.000000
769 4947 1.000000
4718 818 0.333333
216 6048 0.035714
200 2778 1.000000
2778 200 1.000000
3565 2241 1.000000
3565 4333 0.050000
3565 6048 0.035714
2241 3565 0.333333
4659 2121 1.000000
2121 4659 1.000000
4227 3618 1.000000
3618 4227 1.000000
4906 4206 0.200000
2279 6333 0.500000
4747 6048 0.035714
4963 6048 0.035714
5589 2380 0.500000
299 6246 1.000000
6246 299 1.000000
5296 5341 1.000000
5341 5296 1.000000
4914 579 1.000000
579 4914 1.000000
3689 4333 0.050000
