10214 78822
1201 6311 0.111111
1201 6393 0.166667
1201 6427 0.142857
1201 6633 0.142857
1201 7192 0.200000
1201 7769 0.200000
1201 7880 0.166667
1201 8410 0.200000
1201 8444 0.200000
1201 8501 0.200000
1201 8703 0.166667
1201 8911 0.166667
1201 9180 0.166667
1201 9408 0.200000
1201 9431 0.166667
1201 9448 0.200000
1201 9825 0.166667
1201 9904 0.200000
1201 9922 0.200000
1201 9991 0.200000
1201 10132 0.076923
1546 6 0.045455
1546 12 0.009709
1546 50 0.200000
1546 197 0.142857
1546 814 0.010753
1546 1169 0.012195
1546 1201 0.015625
1546 1569 0.200000
1546 1804 0.200000
1546 2092 0.200000
1546 2108 0.200000
1546 2913 0.200000
1546 3264 0.166667
1546 3276 0.200000
1546 3423 0.200000
1546 3429 0.200000
1546 3481 0.142857
1546 3555 0.200000
1546 3710 0.200000
1546 3769 0.200000
1546 3776 0.200000
1546 4762 0.200000
1546 4791 0.200000
1546 5038 0.166667
1546 5115 0.200000
1546 5728 0.200000
1546 5810 0.200000
1546 5886 0.200000
1546 6022 0.200000
1546 6083 0.200000
1546 6191 0.200000
1546 6286 0.200000
1546 6393 0.166667
1546 6427 0.142857
1546 6633 0.142857
1546 7192 0.200000
1546 7769 0.200000
1546 8410 0.200000
1546 8444 0.200000
1546 8501 0.200000
1546 9408 0.200000
1546 9448 0.200000
1546 9825 0.166667
1546 9904 0.200000
1546 9922 0.200000
2886 6 0.045455
2886 2385 0.200000
2886 2631 0.142857
2886 2750 0.166667
2886 5881 0.071429
2886 8782 0.166667
3106 6 0.045455
3106 1774 0.038462
3106 2309 0.011628
3106 3059 0.014706
3106 9882 0.090909
3374 6 0.045455
3374 1474 0.125000
3374 1790 0.125000
3374 2910 0.055556
3374 7799 0.033333
6128 6 0.045455
6128 2039 0.083333
6128 2121 0.111111
6128 6379 0.100000
6128 7366 0.142857
6201 6 0.045455
6201 2539 0.071429
6201 3408 0.142857
6201 6323 0.030303
6201 8019 0.142857
6216 6 0.045455
6216 4487 0.066667
6216 6313 0.166667
6216 6533 0.142857
6216 6629 0.166667
6216 6684 0.111111
6216 6736 0.166667
6715 6 0.045455
6715 3916 0.020000
6715 4195 0.021277
6715 5532 0.111111
6715 6583 0.025000
6967 6 0.045455
6967 2274 0.166667
6967 3956 0.111111
6967 4710 0.111111
6967 5963 0.200000
6967 9571 0.083333
7159 6 0.045455
7159 2910 0.055556
7159 7799 0.033333
7159 7951 0.200000
7159 8803 0.100000
7160 6 0.045455
7160 1535 0.125000
7160 6027 0.142857
7160 7467 0.200000
7160 7561 0.111111
8306 6 0.045455
8306 8681 0.111111
8306 8704 0.142857
8306 8912 0.111111
8306 9060 0.111111
8535 6 0.045455
8535 6900 0.034483
8535 8223 0.200000
8535 8745 0.020408
8535 8776 0.100000
8535 9023 0.020408
8643 6 0.045455
8643 7557 0.200000
8643 8142 0.166667
8643 8402 0.200000
8643 8793 0.166667
8793 6 0.045455
8793 3644 0.125000
8793 3660 0.062500
8793 5175 0.066667
8793 6689 0.166667
8793 8643 0.200000
9035 6 0.045455
9035 6284 0.200000
9035 7041 0.200000
9035 8649 0.100000
9035 8952 0.200000
9035 8968 0.166667
10196 6 0.045455
10196 870 0.142857
10196 6422 0.200000
10196 7799 0.033333
10196 9319 0.200000
249 7 0.200000
249 109 0.200000
249 455 0.029412
249 584 0.142857
249 603 0.125000
249 679 0.125000
249 4731 0.083333
249 4871 0.142857
7 249 0.125000
7 679 0.125000
7 1873 0.071429
7 3371 0.062500
7 9736 0.058824
679 7 0.200000
679 189 0.200000
679 249 0.125000
679 455 0.029412
679 2243 0.125000
679 5873 0.166667
679 6877 0.200000
679 7306 0.166667
1873 7 0.200000
1873 879 0.200000
1873 1353 0.166667
1873 1409 0.142857
1873 1437 0.200000
1873 1505 0.200000
1873 1687 0.076923
1873 1716 0.100000
1873 1730 0.100000
1873 2079 0.066667
1873 2214 0.055556
1873 3366 0.200000
1873 3371 0.062500
1873 3424 0.200000
3371 7 0.200000
3371 879 0.200000
3371 1873 0.071429
3371 2607 0.062500
3371 2633 0.071429
3371 2664 0.142857
3371 3366 0.200000
3371 3424 0.200000
3371 4515 0.200000
3371 4900 0.142857
3371 5088 0.200000
3371 5222 0.166667
3371 5694 0.200000
3371 8289 0.200000
3371 9736 0.058824
3371 9814 0.142857
9736 7 0.200000
9736 159 0.200000
9736 174 0.200000
9736 336 0.200000
9736 693 0.200000
9736 2607 0.062500
9736 3371 0.062500
9736 3566 0.200000
9736 4529 0.045455
9736 4749 0.200000
9736 5060 0.058824
9736 6941 0.200000
9736 6992 0.111111
9736 7822 0.200000
9736 8289 0.200000
9736 8698 0.200000
9736 9682 0.125000
84 8 0.200000
84 69 0.166667
84 141 0.166667
84 147 0.032258
84 154 0.055556
84 168 0.166667
84 178 0.166667
84 220 0.200000
84 222 0.200000
84 232 0.200000
84 248 0.200000
84 267 0.200000
84 343 0.200000
84 358 0.200000
84 365 0.200000
84 372 0.200000
84 390 0.166667
84 414 0.200000
84 492 0.166667
84 506 0.200000
84 534 0.200000
84 537 0.166667
84 548 0.033333
84 566 0.166667
84 675 0.200000
84 684 0.200000
84 711 0.200000
84 715 0.200000
84 722 0.200000
84 747 0.090909
84 748 0.142857
84 758 0.166667
84 771 0.028571
84 796 0.142857
84 7037 0.200000
84 8041 0.142857
84 10031 0.200000
8 84 0.027027
8 147 0.032258
8 548 0.033333
8 771 0.028571
8 7037 0.200000
147 8 0.200000
147 69 0.166667
147 84 0.027027
147 141 0.166667
147 154 0.055556
147 168 0.166667
147 178 0.166667
147 220 0.200000
147 222 0.200000
147 248 0.200000
147 267 0.200000
147 309 0.090909
147 343 0.200000
147 358 0.200000
147 365 0.200000
147 372 0.200000
147 390 0.166667
147 492 0.166667
147 534 0.200000
147 537 0.166667
147 566 0.166667
147 684 0.200000
147 711 0.200000
147 722 0.200000
147 748 0.142857
147 758 0.166667
147 771 0.028571
147 796 0.142857
147 7037 0.200000
147 8041 0.142857
147 10031 0.200000
548 8 0.200000
548 69 0.166667
548 84 0.027027
548 141 0.166667
548 154 0.055556
548 168 0.166667
548 220 0.200000
548 222 0.200000
548 267 0.200000
548 306 0.200000
548 343 0.200000
548 358 0.200000
548 365 0.200000
548 372 0.200000
548 390 0.166667
548 414 0.200000
548 492 0.166667
548 534 0.200000
548 537 0.166667
548 566 0.166667
548 684 0.200000
548 711 0.200000
548 715 0.200000
548 748 0.142857
548 758 0.166667
548 771 0.028571
548 796 0.142857
548 7037 0.200000
548 8041 0.142857
548 10031 0.200000
771 8 0.200000
771 69 0.166667
771 84 0.027027
771 141 0.166667
771 147 0.032258
771 154 0.055556
771 168 0.166667
771 220 0.200000
771 222 0.200000
771 232 0.200000
771 267 0.200000
771 343 0.200000
771 358 0.200000
771 365 0.200000
771 372 0.200000
771 390 0.166667
771 414 0.200000
771 492 0.166667
771 506 0.200000
771 534 0.200000
771 537 0.166667
771 548 0.033333
771 566 0.166667
771 675 0.200000
771 684 0.200000
771 711 0.200000
771 715 0.200000
771 748 0.142857
771 758 0.166667
771 796 0.142857
771 1921 0.200000
771 2458 0.166667
771 7037 0.200000
771 8041 0.142857
771 10031 0.200000
7037 8 0.200000
7037 84 0.027027
7037 147 0.032258
7037 548 0.033333
7037 771 0.028571
27 9 0.100000
27 335 0.200000
27 428 0.058824
27 3066 0.200000
27 4390 0.125000
27 5457 0.200000
27 5893 0.200000
27 7971 0.090909
9 27 0.125000
9 335 0.200000
9 428 0.058824
9 690 0.166667
9 3066 0.200000
9 4390 0.125000
9 5085 0.200000
9 5457 0.200000
9 5893 0.200000
9 7971 0.090909
335 9 0.100000
335 27 0.125000
335 428 0.058824
335 756 0.166667
335 7971 0.090909
428 9 0.100000
428 27 0.125000
428 327 0.200000
428 335 0.200000
428 690 0.166667
428 694 0.200000
428 740 0.166667
428 3066 0.200000
428 4390 0.125000
428 4402 0.166667
428 4776 0.166667
428 5085 0.200000
428 7048 0.111111
428 7198 0.166667
428 7971 0.090909
428 9433 0.200000
428 9929 0.200000
690 9 0.100000
690 361 0.200000
690 428 0.058824
690 560 0.200000
690 578 0.166667
690 7971 0.090909
3066 9 0.100000
3066 27 0.125000
3066 428 0.058824
3066 2630 0.043478
3066 7971 0.090909
4390 9 0.100000
4390 27 0.125000
4390 428 0.058824
4390 3662 0.142857
4390 4102 0.166667
4390 4184 0.200000
4390 4340 0.142857
4390 7971 0.090909
5085 9 0.100000
5085 428 0.058824
5085 5380 0.125000
5085 5570 0.090909
5085 5606 0.142857
5457 9 0.100000
5457 27 0.125000
5457 4957 0.125000
5457 5051 0.142857
5457 5893 0.200000
5893 9 0.100000
5893 27 0.125000
5893 5457 0.200000
5893 6049 0.021739
5893 6493 0.016949
7971 9 0.100000
7971 27 0.125000
7971 335 0.200000
7971 428 0.058824
7971 690 0.166667
7971 3066 0.200000
7971 4022 0.166667
7971 4390 0.125000
7971 7725 0.200000
7971 8603 0.142857
7971 9086 0.100000
123 10 0.125000
123 107 0.125000
123 131 0.166667
123 411 0.200000
123 582 0.200000
123 3762 0.200000
123 6966 0.200000
123 7120 0.200000
123 7205 0.200000
123 8079 0.200000
10 123 0.100000
10 411 0.200000
10 582 0.200000
10 2052 0.200000
10 2506 0.071429
10 2678 0.066667
10 3496 0.090909
10 7205 0.200000
411 10 0.125000
411 123 0.100000
411 500 0.076923
411 5320 0.071429
411 6884 0.166667
582 10 0.125000
582 123 0.100000
582 1462 0.076923
582 1802 0.090909
582 6670 0.100000
2052 10 0.125000
2052 2173 0.083333
2052 7700 0.047619
2052 7804 0.062500
2052 8879 0.166667
2506 10 0.125000
2506 2304 0.142857
2506 4727 0.200000
2506 4777 0.166667
2506 5186 0.055556
2506 5333 0.090909
2506 5450 0.090909
2506 5480 0.200000
2506 5589 0.058824
2506 6319 0.200000
2506 7431 0.100000
2506 8162 0.200000
2506 9552 0.200000
2506 9710 0.016667
2678 10 0.125000
2678 2453 0.035714
2678 2570 0.083333
2678 2928 0.200000
2678 2973 0.100000
2678 3026 0.090909
2678 3272 0.100000
2678 3317 0.166667
2678 3373 0.200000
2678 3496 0.090909
2678 5174 0.142857
2678 5450 0.090909
2678 5678 0.166667
2678 6319 0.200000
2678 7431 0.100000
3496 10 0.125000
3496 2678 0.066667
3496 3144 0.166667
3496 3466 0.166667
3496 3974 0.200000
3496 4518 0.166667
3496 5324 0.200000
3496 5347 0.200000
3496 5450 0.090909
3496 7431 0.100000
3496 10015 0.071429
7205 10 0.125000
7205 123 0.100000
7205 3680 0.090909
7205 7563 0.166667
7205 7610 0.055556
91 11 0.071429
91 115 0.200000
91 440 0.043478
91 490 0.111111
91 4527 0.200000
91 8938 0.037037
11 91 0.166667
11 201 0.200000
11 429 0.200000
11 440 0.043478
11 525 0.200000
11 1348 0.200000
11 1570 0.200000
11 1659 0.076923
11 2087 0.083333
11 2257 0.200000
11 3068 0.083333
11 5545 0.200000
11 5627 0.125000
11 9803 0.200000
201 11 0.071429
201 440 0.043478
201 448 0.125000
201 559 0.142857
201 581 0.050000
429 11 0.071429
429 1031 0.100000
429 2239 0.166667
429 2515 0.166667
429 4431 0.166667
440 11 0.071429
440 72 0.200000
440 90 0.125000
440 91 0.166667
440 115 0.200000
440 165 0.166667
440 188 0.200000
440 190 0.166667
440 201 0.200000
440 202 0.200000
440 211 0.200000
440 412 0.033333
440 442 0.076923
440 525 0.200000
440 598 0.125000
440 614 0.083333
440 667 0.200000
440 4697 0.166667
440 7150 0.166667
440 7237 0.125000
440 7554 0.090909
440 7603 0.200000
440 7734 0.076923
525 11 0.071429
525 440 0.043478
525 466 0.200000
525 5135 0.058824
525 9147 0.125000
1348 11 0.071429
1348 823 0.013158
1348 1659 0.076923
1348 2087 0.083333
1348 3068 0.083333
1570 11 0.071429
1570 1659 0.076923
1570 3063 0.125000
1570 3068 0.083333
1570 3244 0.142857
1659 11 0.071429
1659 1348 0.200000
1659 1384 0.100000
1659 1570 0.200000
1659 2087 0.083333
1659 2257 0.200000
1659 2649 0.200000
1659 2915 0.125000
1659 3011 0.166667
1659 3068 0.083333
1659 3448 0.200000
1659 6845 0.200000
1659 7631 0.014925
2087 11 0.071429
2087 1021 0.200000
2087 1024 0.062500
2087 1348 0.200000
2087 1357 0.200000
2087 1562 0.200000
2087 1659 0.076923
2087 1864 0.066667
2087 1887 0.200000
2087 1923 0.200000
2087 3011 0.166667
2087 3068 0.083333
2257 11 0.071429
2257 1659 0.076923
2257 3011 0.166667
2257 3068 0.083333
2257 4450 0.071429
3068 11 0.071429
3068 823 0.013158
3068 1348 0.200000
3068 1570 0.200000
3068 1659 0.076923
3068 1813 0.200000
3068 2087 0.083333
3068 2257 0.200000
3068 2649 0.200000
3068 2712 0.142857
3068 2915 0.125000
3068 3011 0.166667
5545 11 0.071429
5545 3543 0.111111
5545 4570 0.100000
5545 5562 0.200000
5545 7474 0.166667
5627 11 0.071429
5627 1826 0.142857
5627 5062 0.200000
5627 6418 0.142857
5627 6854 0.200000
5627 7377 0.026316
5627 9651 0.200000
5627 9803 0.200000
9803 11 0.071429
9803 2829 0.090909
9803 2880 0.052632
9803 3112 0.142857
9803 5627 0.125000
50 12 0.009709
50 814 0.010753
50 1169 0.012195
50 1201 0.015625
50 1546 0.022222
87 12 0.009709
87 3548 0.200000
87 6993 0.200000
87 8496 0.142857
87 10120 0.166667
163 12 0.009709
163 814 0.010753
163 1169 0.012195
163 1201 0.015625
163 4804 0.166667
197 12 0.009709
197 555 0.166667
197 792 0.166667
197 814 0.010753
197 1169 0.012195
197 1201 0.015625
197 1546 0.022222
210 12 0.009709
210 48 0.142857
210 467 0.166667
210 491 0.200000
210 513 0.125000
210 662 0.111111
210 706 0.125000
210 814 0.010753
210 8317 0.047619
364 12 0.009709
364 70 0.200000
364 814 0.010753
364 1169 0.012195
364 9943 0.111111
438 12 0.009709
438 814 0.010753
438 891 0.200000
438 1169 0.012195
438 1201 0.015625
438 7732 0.200000
612 12 0.009709
612 413 0.100000
612 636 0.083333
612 779 0.166667
612 814 0.010753
612 1169 0.012195
612 1201 0.015625
624 12 0.009709
624 355 0.142857
624 7027 0.125000
624 7763 0.166667
624 7872 0.200000
716 12 0.009709
716 412 0.033333
716 508 0.028571
716 541 0.142857
716 7460 0.035714
716 9695 0.200000
725 12 0.009709
725 149 0.200000
725 182 0.200000
725 445 0.142857
725 814 0.010753
725 1169 0.012195
832 12 0.009709
832 814 0.010753
832 988 0.200000
832 1169 0.012195
832 1201 0.015625
832 7688 0.250000
1044 12 0.009709
1044 398 0.200000
1044 814 0.010753
1044 1169 0.012195
1044 1201 0.015625
1044 8933 0.166667
1048 12 0.009709
1048 396 0.166667
1048 814 0.010753
1048 1169 0.012195
1048 1201 0.015625
1048 1655 0.200000
1048 1660 0.166667
1048 2047 0.125000
1048 2150 0.125000
1048 2388 0.083333
1048 6546 0.100000
1048 8986 0.125000
1048 9113 0.111111
1048 9523 0.111111
1222 12 0.009709
1222 814 0.010753
1222 1169 0.012195
1222 1201 0.015625
1222 1353 0.166667
1222 3382 0.200000
1222 6623 0.200000
1222 6870 0.200000
1222 7328 0.166667
1261 12 0.009709
1261 814 0.010753
1261 1169 0.012195
1261 2863 0.058824
1261 2980 0.047619
